FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
050416;0000;1,9625;;;
050417;0000;1,7;;;
050418;0000;1,59166;;;
050419;0000;1,575;;;
050420;0000;1,35833;;;
050421;0000;1,60833;;;
050422;0000;1,61666;;;
050423;0000;1,375;;;
050424;0000;1,35833;;;
050425;0000;1,08333;;;
050426;0000;1,1375;;;
050427;0000;1,17083;;;
050428;0000;1,375;;;
050429;0000;2,025;;;
050430;0000;1,82083;;;
050501;0000;1,6375;;;
050502;0000;1,20833;;;
050503;0000;0,666665;;;
050504;0000;0,391666;;;
050505;0000;1,0875;;;
050506;0000;1,78333;;;
050507;0000;1,525;;;
050508;0000;1,0375;;;
050509;0000;2,01666;;;
050510;0000;1,03333;;;
050511;0000;2,87916;;;
050512;0000;1,9375;;;
050513;0000;1,06667;;;
050514;0000;0,858332;;;
050515;0000;1,83333;;;
050516;0000;1,6875;;;
050517;0000;1,32916;;;
050518;0000;0,937499;;;
050519;0000;1,3875;;;
050520;0000;1,575;;;
050521;0000;2,34583;;;
050522;0000;3,11666;;;
050523;0000;0,754166;;;
050524;0000;1,69166;;;
050525;0000;1,82083;;;
050526;0000;2,8875;;;
050527;0000;3,07826;;;
050528;0000;3,30526;;;
050529;0000;2,2125;;;
050530;0000;2,675;;;
050531;0000;2,70416;;;
050601;0000;2,74166;;;
050602;0000;1,5875;;;
050603;0000;1,25909;;;
050604;0000;2,70416;;;
050605;0000;3,02499;;;
050606;0000;2,54583;;;
050607;0000;2,72857;;;
050608;0000;2,85833;;;
050609;0000;3,03333;;;
050610;0000;1,64166;;;
050611;0000;0,737499;;;
050612;0000;1,1625;;;
050613;0000;1,74166;;;
050614;0000;1,29583;;;
050615;0000;1,42916;;;
050616;0000;1,8375;;;
050617;0000;2,23333;;;
050618;0000;1,07916;;;
050619;0000;2,14166;;;
050620;0000;2,8;;;
050621;0000;2,2875;;;
050622;0000;2,42083;;;
050623;0000;2,25416;;;
050624;0000;2,8375;;;
050625;0000;2,44583;;;
050626;0000;1,56667;;;
050627;0000;0,674999;;;
050628;0000;1,06667;;;
050629;0000;1,5875;;;
050630;0000;1,72083;;;
050701;0000;1,94583;;;
050702;0000;0,795832;;;
050703;0000;1,13333;;;
050704;0000;1,53333;;;
050705;0000;3,74166;;;
050706;0000;2,2;;;
050707;0000;1,45;;;
050708;0000;2,4375;;;
050709;0000;3,10833;;;
050710;0000;2,425;;;
050711;0000;2,21666;;;
050712;0000;0,866666;;;
050713;0000;1,30416;;;
050714;0000;0,525;;;
050715;0000;1,60416;;;
050716;0000;2,18333;;;
050717;0000;2,0625;;;
050718;0000;2,31666;;;
050719;0000;1,62083;;;
050720;0000;0,970832;;;
050721;0000;1,90417;;;
050722;0000;2,0625;;;
050723;0000;2,34583;;;
050724;0000;1,96667;;;
050725;0000;2,02083;;;
050726;0000;2,16666;;;
050727;0000;2,37916;;;
050728;0000;2,7625;;;
050729;0000;1,44583;;;
050730;0000;1,6625;;;
050731;0000;1,69167;;;
050801;0000;1,99583;;;
050802;0000;2,40416;;;
050803;0000;1,65833;;;
050804;0000;0,612499;;;
050805;0000;0,683332;;;
050806;0000;1,87083;;;
050807;0000;2,44583;;;
050808;0000;2,15833;;;
050809;0000;2,27916;;;
050810;0000;2,12916;;;
050811;0000;1,75;;;
050812;0000;2,225;;;
050813;0000;0,737499;;;
050814;0000;0,829165;;;
050815;0000;1,44167;;;
050816;0000;0,583332;;;
050817;0000;1,79583;;;
050818;0000;1,99583;;;
050819;0000;1,49166;;;
050820;0000;0,883332;;;
050821;0000;1,225;;;
050822;0000;0,658332;;;
050823;0000;0,966665;;;
050824;0000;1,62083;;;
050825;0000;1,25;;;
050826;0000;1,25833;;;
050827;0000;0,420833;;;
050828;0000;0,266666;;;
050829;0000;0,945832;;;
050830;0000;1,00417;;;
050831;0000;0,712499;;;
050901;0000;1,33333;;;
050902;0000;1,44583;;;
050903;0000;1,04583;;;
050904;0000;1,65833;;;
050905;0000;2,42916;;;
050906;0000;1,84167;;;
050907;0000;1,35833;;;
050908;0000;0,912498;;;
050909;0000;0,629166;;;
050910;0000;0,458333;;;
050911;0000;0,954165;;;
050912;0000;0,862498;;;
050913;0000;0,674999;;;
050914;0000;0,424999;;;
050915;0000;1,11666;;;
050916;0000;1,3875;;;
050917;0000;1,6;;;
050918;0000;2,07916;;;
050919;0000;1,6125;;;
050920;0000;0,770832;;;
050921;0000;0,699999;;;
050922;0000;0,424999;;;
050923;0000;0,512499;;;
050924;0000;0,795832;;;
050925;0000;0,879166;;;
050926;0000;0,670833;;;
050927;0000;0,487499;;;
050928;0000;0,291666;;;
050929;0000;0,562499;;;
050930;0000;0,945832;;;
051001;0000;1,02083;;;
051002;0000;0,304166;;;
051003;0000;0,624999;;;
051004;0000;0,458333;;;
051005;0000;0,579165;;;
051006;0000;0,462499;;;
051007;0000;0,512499;;;
051008;0000;1,13333;;;
051009;0000;0,737498;;;
051010;0000;0,458333;;;
051011;0000;0,366666;;;
051012;0000;0,529165;;;
051013;0000;0,583332;;;
051014;0000;0,583332;;;
051015;0000;0,3125;;;
051016;0000;0,562499;;;
051017;0000;0,837499;;;
051018;0000;0,837499;;;
051019;0000;0,804166;;;
051020;0000;0,441666;;;
051021;0000;0,737499;;;
051022;0000;0,654165;;;
051023;0000;0,512499;;;
051024;0000;0,458333;;;
051025;0000;0,4;;;
051026;0000;0,258333;;;
051027;0000;0,279166;;;
051028;0000;0,225;;;
051029;0000;0,512499;;;
051030;0000;0,579165;;;
051031;0000;0,549999;;;
051101;0000;0,562499;;;
051102;0000;0,424999;;;
051103;0000;0,354166;;;
051104;0000;0,541666;;;
051105;0000;0,679166;;;
051106;0000;0,683332;;;
051107;0000;0,645832;;;
051108;0000;0,562499;;;
051109;0000;0,608332;;;
051110;0000;0,583332;;;
051111;0000;0,512499;;;
051112;0000;0,383333;;;
051113;0000;0,354166;;;
051114;0000;0,341666;;;
051115;0000;0,341666;;;
051116;0000;0,370833;;;
051117;0000;0,320833;;;
051118;0000;0,379166;;;
051119;0000;0,454166;;;
051120;0000;0,495832;;;
051121;0000;0,329166;;;
051122;0000;0,216666;;;
051123;0000;0,220833;;;
051124;0000;0,373912;;;
051125;0000;0,554166;;;
051126;0000;0,316666;;;
051127;0000;0,141666;;;
051128;0000;0,141666;;;
051129;0000;0,1875;;;
051130;0000;0,320833;;;
051201;0000;0,520832;;;
051202;0000;0,491666;;;
051203;0000;0,320833;;;
051204;0000;0,399999;;;
051205;0000;0,320833;;;
051206;0000;0,404166;;;
051207;0000;0,287499;;;
051208;0000;0,399999;;;
051209;0000;0,512499;;;
051210;0000;0,724999;;;
051211;0000;0,449999;;;
051212;0000;0,2125;;;
051213;0000;0,354166;;;
051214;0000;0,454166;;;
051215;0000;0,299999;;;
051216;0000;0,4375;;;
051217;0000;0,687499;;;
051218;0000;0,574999;;;
051219;0000;0,358333;;;
051220;0000;0,358333;;;
051221;0000;0,358333;;;
051222;0000;0,341666;;;
051223;0000;0,474999;;;
051224;0000;0,599998;;;
051225;0000;0,841666;;;
051226;0000;0,170833;;;
051227;0000;0,170833;;;
051228;0000;0,345833;;;
051229;0000;0,3125;;;
051230;0000;0,370832;;;
051231;0000;0,504166;;;
060101;0000;0,512499;;;
060102;0000;0,383333;;;
060103;0000;0,312499;;;
060104;0000;0,270833;;;
060105;0000;0,295833;;;
060106;0000;0,329166;;;
060107;0000;0,275;;;
060108;0000;0,5;;;
060109;0000;0,299999;;;
060110;0000;0,275;;;
060111;0000;0,287499;;;
060112;0000;0,529165;;;
060113;0000;0,508332;;;
060114;0000;0,599998;;;
060115;0000;0,416666;;;
060116;0000;0,4375;;;
060117;0000;0,449999;;;
060118;0000;0,274999;;;
060119;0000;0,220833;;;
060120;0000;0,316666;;;
060121;0000;0,366666;;;
060122;0000;0,3;;;
060123;0000;0,366666;;;
060124;0000;0,354166;;;
060125;0000;0,4375;;;
060126;0000;0,416666;;;
060127;0000;0,541665;;;
060128;0000;0,399999;;;
060129;0000;0,474999;;;
060130;0000;0,279166;;;
060131;0000;0,308332;;;
060201;0000;0,366666;;;
060202;0000;0,316666;;;
060203;0000;0,320833;;;
060204;0000;0,524999;;;
060205;0000;0,483332;;;
060206;0000;0,341666;;;
060207;0000;0,266666;;;
060208;0000;0,395833;;;
060209;0000;0,374999;;;
060210;0000;0,462499;;;
060211;0000;0,474999;;;
060212;0000;0,333333;;;
060213;0000;0,3125;;;
060214;0000;0,412499;;;
060215;0000;0,279166;;;
060216;0000;0,254166;;;
060217;0000;0,329166;;;
060218;0000;0,233333;;;
060219;0000;0,220833;;;
060220;0000;0,304166;;;
060221;0000;0,216666;;;
060222;0000;0,237499;;;
060223;0000;0,420833;;;
060224;0000;0,354166;;;
060225;0000;0,345833;;;
060226;0000;0,1875;;;
060227;0000;0,3875;;;
060228;0000;0,304348;;;
060301;0000;0,295833;;;
060302;0000;0,208333;;;
060303;0000;0,617391;;;
060304;0000;0,512499;;;
060305;0000;0,712499;;;
060306;0000;0,699999;;;
060307;0000;0,533332;;;
060308;0000;0,633332;;;
060309;0000;0,629166;;;
060310;0000;0,595832;;;
060311;0000;0,820832;;;
060312;0000;0,637499;;;
060313;0000;0,433332;;;
060314;0000;0,408333;;;
060315;0000;0,216666;;;
060316;0000;0,458333;;;
060317;0000;0,791665;;;
060318;0000;0,887499;;;
060319;0000;0,949999;;;
060320;0000;0,637499;;;
060321;0000;0,674999;;;
060322;0000;0,916666;;;
060323;0000;0,670833;;;
060324;0000;0,795832;;;
060325;0000;1,18333;;;
060326;0000;0,879166;;;
060327;0000;0,770832;;;
060328;0000;0,741666;;;
060329;0000;0,662499;;;
060330;0000;0,570832;;;
060331;0000;1,2;;;
060401;0000;0,970832;;;
060402;0000;0,916665;;;
060403;0000;1,03333;;;
060404;0000;0,979165;;;
060405;0000;0,812499;;;
060406;0000;0,695832;;;
060407;0000;0,620832;;;
060408;0000;1,36666;;;
060409;0000;1,2625;;;
060410;0000;0,916666;;;
060411;0000;0,712499;;;
060412;0000;0,720833;;;
060413;0000;0,4;;;
060414;0000;0,770832;;;
060415;0000;1,2125;;;
060416;0000;1,17083;;;
060417;0000;1,33333;;;
060418;0000;1,59167;;;
060419;0000;1,40833;;;
060420;0000;0,537498;;;
060421;0000;1,35416;;;
060422;0000;1,225;;;
060423;0000;1,24583;;;
060424;0000;1,17083;;;
060425;0000;1,2;;;
060426;0000;1,625;;;
060427;0000;1,23333;;;
060428;0000;1,32916;;;
060429;0000;2,1375;;;
060430;0000;1,775;;;
060501;0000;0,949999;;;
060502;0000;1,45;;;
060503;0000;1,16666;;;
060504;0000;0,891665;;;
060505;0000;1,34167;;;
060506;0000;2,51666;;;
060507;0000;1,54166;;;
060508;0000;1,625;;;
060509;0000;1,7375;;;
060510;0000;2,025;;;
060511;0000;2,39047;;;
060512;0000;2,3619;;;
060513;0000;2,16249;;;
060514;0000;2,08333;;;
060515;0000;1,21667;;;
060516;0000;1,0875;;;
060517;0000;1,4875;;;
060518;0000;1,51666;;;
060519;0000;3,39999;;;
060520;0000;3,28749;;;
060521;0000;2,55416;;;
060522;0000;2,26666;;;
060523;0000;1,84167;;;
060524;0000;1,48333;;;
060525;0000;1,54166;;;
060526;0000;1,15833;;;
060527;0000;1,81666;;;
060528;0000;1,50833;;;
060529;0000;1,225;;;
060530;0000;1,45833;;;
060531;0000;;;5,48203;
060601;0000;1,68333;;;
060602;0000;2,07916;;;
060603;0000;1,7375;;;
060604;0000;1,84167;;;
060605;0000;1,91666;;;
060606;0000;2,75;;;
060607;0000;1,1;;;
060608;0000;0,912498;;;
060609;0000;1,33333;;;
060610;0000;2,16666;;;
060611;0000;3,25416;;;
060612;0000;2,40416;;;
060613;0000;3,14583;;;
060614;0000;2,75833;;;
060615;0000;2,52083;;;
060616;0000;1,8625;;;
060617;0000;1,2875;;;
060618;0000;2,6375;;;
060619;0000;2,69166;;;
060620;0000;2,00833;;;
060621;0000;2,45;;;
060622;0000;2,4625;;;
060623;0000;2,16666;;;
060624;0000;1,50833;;;
060625;0000;1,75417;;;
060626;0000;1,81666;;;
060627;0000;1,2;;;
060628;0000;1,475;;;
060629;0000;1,75;;;
060630;0000;3,1125;;;
060701;0000;2,62083;;;
060702;0000;1,725;;;
060703;0000;1,86666;;;
060704;0000;2,10416;;;
060705;0000;1,50833;;;
060706;0000;1,04782;;;
060707;0000;0,637499;;;
060708;0000;0,775;;;
060709;0000;1,675;;;
060710;0000;2,2625;;;
060711;0000;1,14166;;;
060712;0000;0,666666;;;
060713;0000;0,599999;;;
060714;0000;2,9826;;;
060715;0000;2,4375;;;
060716;0000;2,24583;;;
060717;0000;2,0125;;;
060718;0000;1,9125;;;
060719;0000;1,76666;;;
060720;0000;1,22083;;;
060721;0000;0,787498;;;
060722;0000;0,770832;;;
060723;0000;1,26666;;;
060724;0000;0,787498;;;
060725;0000;1,3;;;
060726;0000;0,837499;;;
060727;0000;1,36666;;;
060728;0000;1,90416;;;
060729;0000;2,21666;;;
060730;0000;2,1375;;;
060731;0000;1,9375;;;
060801;0000;3,44166;;;
060802;0000;1,675;;;
060803;0000;1,99166;;;
060804;0000;1,52083;;;
060805;0000;2,72499;;;
060806;0000;2,00454;;;
060807;0000;0,824999;;;
060808;0000;1,24166;;;
060809;0000;0,866666;;;
060810;0000;2,01666;;;
060811;0000;0,820832;;;
060812;0000;1,8;;;
060813;0000;1,15833;;;
060814;0000;0,699999;;;
060815;0000;0,970832;;;
060816;0000;1,14583;;;
060817;0000;1,43333;;;
060818;0000;1,76666;;;
060819;0000;1,3;;;
060820;0000;1,42083;;;
060821;0000;1,11666;;;
060822;0000;1,31667;;;
060823;0000;1,26956;;;
060824;0000;0,791665;;;
060825;0000;0,779165;;;
060826;0000;1,1125;;;
060827;0000;0,749999;;;
060828;0000;1,06666;;;
060829;0000;0,570832;;;
060830;0000;0,654166;;;
060831;0000;0,783332;;;
060901;0000;0,920832;;;
060902;0000;1,71667;;;
060903;0000;1,77083;;;
060904;0000;1,30833;;;
060905;0000;1,42916;;;
060906;0000;1,67083;;;
060907;0000;1,15;;;
060908;0000;1,09583;;;
060909;0000;1,225;;;
060910;0000;0,945832;;;
060911;0000;0,213636;;;
060912;0000;;;;
060913;0000;0,658332;;;
060914;0000;0,649999;;;
060915;0000;1,13333;;;
060916;0000;1,10833;;;
060917;0000;1,2625;;;
060918;0000;0,808332;;;
060919;0000;0,620832;;;
060920;0000;0,683332;;;
060921;0000;0,874999;;;
060922;0000;0,4625;;;
060923;0000;1,1125;;;
060924;0000;0,924999;;;
060925;0000;0,429166;;;
060926;0000;0,495832;;;
060927;0000;0,912498;;;
060928;0000;0,837499;;;
060929;0000;0,708332;;;
060930;0000;0,816666;;;
061001;0000;0,829165;;;
061002;0000;0,891665;;;
061003;0000;0,454166;;;
061004;0000;0,529166;;;
061005;0000;0,629166;;;
061006;0000;0,695832;;;
061007;0000;0,912498;;;
061008;0000;0,770832;;;
061009;0000;0,566666;;;
061010;0000;0,445833;;;
061011;0000;0,341666;;;
061012;0000;0,433332;;;
061013;0000;0,779165;;;
061014;0000;0,512499;;;
061015;0000;0,741666;;;
061016;0000;0,624999;;;
061017;0000;0,349999;;;
061018;0000;0,324999;;;
061019;0000;0,562499;;;
061020;0000;0,883332;;;
061021;0000;0,779165;;;
061022;0000;0,679166;;;
061023;0000;0,508332;;;
061024;0000;0,316666;;;
061025;0000;0,504166;;;
061026;0000;0,2;;;
061027;0000;0,349999;;;
061028;0000;0,324999;;;
061029;0000;0,370832;;;
061030;0000;0,191666;;;
061031;0000;0,479166;;;
061101;0000;0,674999;;;
061102;0000;0,637499;;;
061103;0000;0,891665;;;
061104;0000;0,454166;;;
061105;0000;0,175;;;
061106;0000;0,558332;;;
061107;0000;0,454166;;;
061108;0000;0,387499;;;
061109;0000;0,508332;;;
061110;0000;0,533332;;;
061111;0000;0,395833;;;
061112;0000;0,391666;;;
061113;0000;0,458333;;;
061114;0000;0,254166;;;
061115;0000;0,333333;;;
061116;0000;0,316666;;;
061117;0000;0,1875;;;
061118;0000;0,362499;;;
061119;0000;0,712499;;;
061120;0000;0,416666;;;
061121;0000;0,608332;;;
061122;0000;0,579165;;;
061123;0000;0,491666;;;
061124;0000;0,549998;;;
061125;0000;0,524999;;;
061126;0000;0,529165;;;
061127;0000;0,295833;;;
061128;0000;0,416666;;;
061129;0000;0,441666;;;
061130;0000;0,358333;;;
061201;0000;0,437499;;;
061202;0000;0,758332;;;
061203;0000;0,504166;;;
061204;0000;0,391665;;;
061205;0000;0,474999;;;
061206;0000;0,449999;;;
061207;0000;0,483333;;;
061208;0000;0,3125;;;
061209;0000;0,483333;;;
061210;0000;0,245833;;;
061211;0000;0,320833;;;
061212;0000;0,383333;;;
061213;0000;0,229166;;;
061214;0000;0,254166;;;
061215;0000;0,283333;;;
061216;0000;0,291666;;;
061217;0000;0,520832;;;
061218;0000;0,245833;;;
061219;0000;0,25;;;
061220;0000;0,320833;;;
061221;0000;0,399999;;;
061222;0000;0,441666;;;
061223;0000;0,462499;;;
061224;0000;0,220833;;;
061225;0000;0,633332;;;
061226;0000;0,1875;;;
061227;0000;0,2;;;
061228;0000;0,395833;;;
061229;0000;0,612499;;;
061230;0000;0,558332;;;
061231;0000;0,404166;;;
070101;0000;0,483333;;;
070102;0000;0,445832;;;
070103;0000;0,358333;;;
070104;0000;0,491666;;;
070105;0000;0,554166;;;
070106;0000;0,225;;;
070107;0000;0,231818;;;
070108;0000;0,304166;;;
070109;0000;0,320833;;;
070110;0000;0,275;;;
070111;0000;0,295833;;;
070112;0000;0,383333;;;
070113;0000;0,420833;;;
070114;0000;0,245833;;;
070115;0000;0,133333;;;
070116;0000;0,141666;;;
070117;0000;0,170833;;;
070118;0000;0,275;;;
070119;0000;0,179166;;;
070120;0000;0,370832;;;
070121;0000;0,195833;;;
070122;0000;0,129166;;;
070123;0000;0,254166;;;
070124;0000;0,183333;;;
070125;0000;0,195833;;;
070126;0000;0,258333;;;
070127;0000;0,404166;;;
070128;0000;0,254166;;;
070129;0000;0,287499;;;
070130;0000;0,362499;;;
070131;0000;0,458333;;;
070201;0000;0,458333;;;
070202;0000;0,512499;;;
070203;0000;0,2625;;;
070204;0000;0,395833;;;
070205;0000;0,154166;;;
070206;0000;0,229166;;;
070207;0000;0,375;;;
070208;0000;0,424999;;;
070209;0000;0,416666;;;
070210;0000;0,520832;;;
070211;0000;0,172727;;;
070212;0000;0,262499;;;
070213;0000;0,245454;;;
070214;0000;0,168182;;;
070215;0000;0,154166;;;
070216;0000;0,312499;;;
070217;0000;0,629166;;;
070218;0000;0,349999;;;
070219;0000;0,324999;;;
070220;0000;0,270833;;;
070221;0000;0,237499;;;
070222;0000;0,416666;;;
070223;0000;0,583332;;;
070224;0000;0,524999;;;
070225;0000;0,479166;;;
070226;0000;0,404166;;;
070227;0000;0,3375;;;
070228;0000;0,379166;;;
070301;0000;0,474999;;;
070302;0000;0,624999;;;
070303;0000;0,641665;;;
070304;0000;0,541666;;;
070305;0000;0,537499;;;
070306;0000;0,504166;;;
070307;0000;0,2125;;;
070308;0000;0,383333;;;
070309;0000;0,874998;;;
070310;0000;0,637499;;;
070311;0000;0,641665;;;
070312;0000;0,799999;;;
070313;0000;0,599998;;;
070314;0000;0,349999;;;
070315;0000;0,366666;;;
070316;0000;0,558332;;;
070317;0000;0,883332;;;
070318;0000;0,687499;;;
070319;0000;0,424999;;;
070320;0000;0,483333;;;
070321;0000;0,491666;;;
070322;0000;0,449999;;;
070323;0000;0,749999;;;
070324;0000;0,695832;;;
070325;0000;0,624999;;;
070326;0000;0,2125;;;
070327;0000;0,387499;;;
070328;0000;0,695831;;;
070329;0000;0,733333;;;
070330;0000;1,11;;;
070331;0000;1,27083;;;
070401;0000;0,983332;;;
070402;0000;0,829165;;;
070403;0000;1,12083;;;
070404;0000;1,04166;;;
070405;0000;0,804166;;;
070406;0000;1,1875;;;
070407;0000;0,895832;;;
070408;0000;0,766665;;;
070409;0000;0,387499;;;
070410;0000;0,412499;;;
070411;0000;0,616666;;;
070412;0000;1,175;;;
070413;0000;0,708332;;;
070414;0000;1,08333;;;
070415;0000;1,40833;;;
070416;0000;0,445833;;;
070417;0000;0,941666;;;
070418;0000;0,949999;;;
070419;0000;0,766665;;;
070420;0000;1,25833;;;
070421;0000;0,849998;;;
070422;0000;0,574999;;;
070423;0000;1,44583;;;
070424;0000;1,5;;;
070425;0000;1,38333;;;
070426;0000;1,61666;;;
070427;0000;1,61666;;;
070428;0000;1,85;;;
070429;0000;1,4875;;;
070430;0000;1,42083;;;
070501;0000;1,6125;;;
070502;0000;1,52917;;;
070503;0000;1,20416;;;
070504;0000;1,62917;;;
070505;0000;1,44167;;;
070506;0000;1,65;;;
070507;0000;1,45;;;
070508;0000;1,79583;;;
070509;0000;1,73333;;;
070510;0000;;;1,53958;
070511;0000;;;2,49636;
070512;0000;;;;
070513;0000;;;1,903;
070514;0000;;;2,57557;
070515;0000;;;2,23008;
070516;0000;;;1,94733;
070517;0000;;;1,98921;
070518;0000;;;1,96573;
070519;0000;;;2,25651;
070520;0000;;;2,21162;
070521;0000;;;1,59684;
070522;0000;;;2,14;
070523;0000;;;2,41165;
070524;0000;;;2,46552;
070525;0000;;;2,00158;
070526;0000;1,36666;;;
070527;0000;2,77083;;;
070528;0000;2,07916;;;
070529;0000;1,425;;;
070530;0000;1,97916;;;
070531;0000;1,25833;;;
070601;0000;1,81666;;;
070602;0000;2,29583;;;
070603;0000;2,50416;;;
070604;0000;2,12916;;;
070605;0000;1,67083;;;
070606;0000;1,50833;;;
070607;0000;2,44166;;;
070608;0000;2,775;;;
070609;0000;1,71667;;;
070610;0000;2,68333;;;
070611;0000;2,97916;;;
070612;0000;2,34166;;;
070613;0000;0,954165;;;
070614;0000;0,749999;;;
070615;0000;2,25833;;;
070616;0000;4,425;;;
070617;0000;3,38333;;;
070618;0000;2,49583;;;
070619;0000;1,40417;;;
070620;0000;0,916666;;;
070621;0000;1,8125;;;
070622;0000;1,73333;;;
070623;0000;2,2619;;;
070624;0000;;;2,71805;
070625;0000;;;;
070626;0000;2,8;;;
070627;0000;2,775;;;
070628;0000;2,68333;;;
070629;0000;2,8125;;;
070630;0000;2,32916;;;
070701;0000;2,2125;;;
070702;0000;2,60833;;;
070703;0000;3,2;;;
070704;0000;2,72083;;;
070705;0000;1,225;;;
070706;0000;0,837499;;;
070707;0000;0,495832;;;
070708;0000;0,254166;;;
070709;0000;1,3125;;;
070710;0000;2,05416;;;
070711;0000;2,475;;;
070712;0000;3,27916;;;
070713;0000;1,54583;;;
070714;0000;2,73333;;;
070715;0000;2,34999;;;
070716;0000;1,6125;;;
070717;0000;2,45;;;
070718;0000;3,34782;;;
070719;0000;2,49583;;;
070720;0000;2,06667;;;
070721;0000;0,741666;;;
070722;0000;1,30833;;;
070723;0000;0,895832;;;
070724;0000;1,1625;;;
070725;0000;1,7;;;
070726;0000;1,99166;;;
070727;0000;2,04583;;;
070728;0000;2,12916;;;
070729;0000;1,78333;;;
070730;0000;2,54583;;;
070731;0000;1,64166;;;
070801;0000;0,712499;;;
070802;0000;1,10416;;;
070803;0000;1,82083;;;
070804;0000;2,02083;;;
070805;0000;1,60833;;;
070806;0000;1,14583;;;
070807;0000;1,69166;;;
070808;0000;0,645832;;;
070809;0000;1,4125;;;
070810;0000;2,10416;;;
070811;0000;2,11666;;;
070812;0000;1,67916;;;
070813;0000;1,12917;;;
070814;0000;0,333333;;;
070815;0000;0,387499;;;
070816;0000;0,704165;;;
070817;0000;1,52917;;;
070818;0000;1,59583;;;
070819;0000;1,45;;;
070820;0000;1,37083;;;
070821;0000;1,3;;;
070822;0000;1,275;;;
070823;0000;0,266666;;;
070824;0000;0,179166;;;
070825;0000;0,779165;;;
070826;0000;1,37917;;;
070827;0000;1,18333;;;
070828;0000;1,1875;;;
070829;0000;1,21667;;;
070830;0000;1,3375;;;
070831;0000;1,3;;;
070901;0000;1,69583;;;
070902;0000;1,11666;;;
070903;0000;0,779165;;;
070904;0000;1,125;;;
070905;0000;1,225;;;
070906;0000;1,17083;;;
070907;0000;0,962499;;;
070908;0000;0,483333;;;
070909;0000;0,770832;;;
070910;0000;0,799999;;;
070911;0000;0,845453;;;
070912;0000;0,571427;;;
070913;0000;0,479166;;;
070914;0000;0,779165;;;
070915;0000;0,370833;;;
070916;0000;0,291666;;;
070917;0000;0,391666;;;
070918;0000;0,591665;;;
070919;0000;0,229166;;;
070920;0000;0,262499;;;
070921;0000;0,275;;;
070922;0000;0,562499;;;
070923;0000;0,762499;;;
070924;0000;0,804166;;;
070925;0000;0,462499;;;
070926;0000;0,562499;;;
070927;0000;0,799999;;;
