FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
081023;0000;;;;
081024;0000;;;;
081025;0000;;;;
081026;0000;;;;
081027;0000;;;;
081028;0000;;;;
081029;0000;;;;
081030;0000;;;;
081031;0000;;;;
081101;0000;;;;
081102;0000;;;;
081103;0000;;;;
081104;0000;;;;
081105;0000;;;;
081106;0000;;;;
081107;0000;;;;
081108;0000;;;;
081109;0000;;;;
081110;0000;;;;
081111;0000;;;;
081112;0000;;;;
081113;0000;;;;
081114;0000;;;;
081115;0000;;;;
081116;0000;;;;
081117;0000;;;;
081118;0000;;;;
081119;0000;;;;
081120;0000;;;;
081121;0000;;;;
081122;0000;;;;
081123;0000;;;;
081124;0000;;;;
081125;0000;;;;
081126;0000;;;;
081127;0000;;;;
081128;0000;;;;
081129;0000;;;;
081130;0000;;;;
081201;0000;;;;
081202;0000;;;;
081203;0000;;;;
081204;0000;;;;
081205;0000;;;;
081206;0000;;;;
081207;0000;;;;
081208;0000;;;;
081209;0000;;;;
081210;0000;;;;
081211;0000;;;;
081212;0000;;;;
081213;0000;;;;
081214;0000;;;;
081215;0000;;;;
081216;0000;;;;
081217;0000;;;;
081218;0000;;;;
081219;0000;;;;
081220;0000;;;;
081221;0000;;;;
081222;0000;;;;
081223;0000;;;;
081224;0000;;;;
081225;0000;;;;
081226;0000;;;;
081227;0000;;;;
081228;0000;;;;
081229;0000;;;;
081230;0000;;;;
081231;0000;;;;
090101;0000;;;;
090102;0000;;;;
090103;0000;;;;
090104;0000;;;;
090105;0000;;;;
090106;0000;;;;
090107;0000;;;;
090108;0000;;;;
090109;0000;;;;
090110;0000;;;;
090111;0000;;;;
090112;0000;;;;
090113;0000;;;;
090114;0000;;;;
090115;0000;;;;
090116;0000;;;;
090117;0000;;;;
090118;0000;;;;
090119;0000;;;;
090120;0000;;;;
090121;0000;;;;
090122;0000;;;;
090123;0000;;;;
090124;0000;;;;
090125;0000;;;;
090126;0000;;;;
090127;0000;;;;
090128;0000;;;;
090129;0000;;;;
090130;0000;;;;
090131;0000;;;;
090201;0000;;;;
090202;0000;;;;
090203;0000;;;;
090204;0000;;;;
090205;0000;;;;
090206;0000;;;;
090207;0000;;;;
090208;0000;;;;
090209;0000;;;;
090210;0000;;;;
090211;0000;;;;
090212;0000;;;;
090213;0000;;;;
090214;0000;;;;
090215;0000;;;;
090216;0000;;;;
090217;0000;;;;
090218;0000;;;;
090219;0000;;;;
090220;0000;;;;
090221;0000;;;;
090222;0000;;;;
090223;0000;;;;
090224;0000;;;;
090225;0000;;;;
090226;0000;;;;
090227;0000;;;;
090228;0000;;;;
090301;0000;;;;
090302;0000;;;;
090303;0000;;;;
090304;0000;;;;
090305;0000;;;;
090306;0000;;;;
090307;0000;;;;
090308;0000;;;;
090309;0000;;;;
090310;0000;;;;
090311;0000;;;;
090312;0000;;;;
090313;0000;;;;
090314;0000;;;;
090315;0000;;;;
090316;0000;;;;
090317;0000;;;;
090318;0000;;;;
090319;0000;;;;
090320;0000;;;;
090321;0000;;;;
090322;0000;;;;
090323;0000;;;;
090324;0000;;;;
090325;0000;;;;
090326;0000;;;;
090327;0000;;;;
090328;0000;;;;
090329;0000;;;;
090330;0000;;;;
090331;0000;;;;
090401;0000;;;;
090402;0000;;;;
090403;0000;;;;
090404;0000;;;;
090405;0000;;;;
090406;0000;;;;
090407;0000;;;;
090408;0000;72,9166;;;
090409;0000;97,5416;;;
090410;0000;74,9583;;;
090411;0000;54,375;;;
090412;0000;51,0833;;;
090413;0000;78,1666;;;
090414;0000;73,75;;;
090415;0000;85,0416;;;
090416;0000;81,2916;;;
090417;0000;107,458;;;
090418;0000;83,0416;;;
090419;0000;89,125;;;
090420;0000;89,9583;;;
090421;0000;106,375;;;
090422;0000;90,4166;;;
090423;0000;91,4166;;;
090424;0000;116,167;;;
090425;0000;94,5833;;;
090426;0000;85;;;
090427;0000;114,875;;;
090428;0000;127,583;;;
090429;0000;140,708;;;
090430;0000;145,958;;;
090501;0000;137,792;;;
090502;0000;72;;;
090503;0000;40,875;;;
090504;0000;83,375;;;
090505;0000;151,5;;;
090506;0000;145,25;;;
090507;0000;92,0833;;;
090508;0000;121,5;;;
090509;0000;150,417;;;
090510;0000;152,292;;;
090511;0000;206,042;;;
090512;0000;127,375;;;
090513;0000;93;;;
090514;0000;85,4583;;;
090515;0000;146,208;;;
090516;0000;103,625;;;
090517;0000;59,875;;;
090518;0000;84,5;;;
090519;0000;151,5;;;
090520;0000;140,708;;;
090521;0000;116,75;;;
090522;0000;116,167;;;
090523;0000;116,042;;;
090524;0000;112,875;;;
090525;0000;61,5;;;
090526;0000;80,2083;;;
090527;0000;171,375;;;
090528;0000;148,458;;;
090529;0000;95,25;;;
090530;0000;107,708;;;
090531;0000;106,167;;;
090601;0000;147,542;;;
090602;0000;154,125;;;
090603;0000;171,75;;;
090604;0000;153,375;;;
090605;0000;168,667;;;
090606;0000;132,708;;;
090607;0000;67,0416;;;
090608;0000;109,5;;;
090609;0000;164,917;;;
090610;0000;161,333;;;
090611;0000;178,75;;;
090612;0000;147,833;;;
090613;0000;83,875;;;
090614;0000;101,583;;;
090615;0000;88,9583;;;
090616;0000;125,739;;;
090617;0000;103,25;;;
090618;0000;212,792;;;
090619;0000;113,625;;;
090620;0000;39,2083;;;
090621;0000;54,2916;;;
090622;0000;144,375;;;
090623;0000;197,125;;;
090624;0000;161,958;;;
090625;0000;184,292;;;
090626;0000;208,417;;;
090627;0000;147,583;;;
090628;0000;25,2917;;;
090629;0000;71,5833;;;
090630;0000;93,3333;;;
090701;0000;85,9583;;;
090702;0000;120;;;
090703;0000;169,375;;;
090704;0000;171,75;;;
090705;0000;139,667;;;
090706;0000;83,5;;;
090707;0000;95,75;;;
090708;0000;148,583;;;
090709;0000;102;;;
090710;0000;113;;;
090711;0000;116,333;;;
090712;0000;76,4583;;;
090713;0000;96,7083;;;
090714;0000;97,5;;;
090715;0000;79,1666;;;
090716;0000;92,625;;;
090717;0000;75,8333;;;
090718;0000;87,5416;;;
090719;0000;81,9583;;;
090720;0000;75,25;;;
090721;0000;27,5833;;;
090722;0000;42,3333;;;
090723;0000;98,9583;;;
090724;0000;119,208;;;
090725;0000;120,042;;;
090726;0000;91;;;
090727;0000;122,333;;;
090728;0000;138,25;;;
090729;0000;122,75;;;
090730;0000;92,9166;;;
090731;0000;86,9583;;;
090801;0000;98,1666;;;
090802;0000;109,833;;;
090803;0000;90,1904;;;
090804;0000;47,8333;;;
090805;0000;84,0416;;;
090806;0000;153;;;
090807;0000;100,375;;;
090808;0000;120,042;;;
090809;0000;105,75;;;
090810;0000;132,208;;;
090811;0000;169,227;;;
090812;0000;100,792;;;
090813;0000;104,458;;;
090814;0000;116,292;;;
090815;0000;28,9167;;;
090816;0000;53,375;;;
090817;0000;103,458;;;
090818;0000;58,3333;;;
090819;0000;76,4166;;;
090820;0000;101,125;;;
090821;0000;147,292;;;
090822;0000;108,083;;;
090823;0000;69;;;
090824;0000;129,583;;;
090825;0000;122,042;;;
090826;0000;133,667;;;
090827;0000;123,833;;;
090828;0000;97,4166;;;
090829;0000;87,9166;;;
090830;0000;35,9583;;;
090831;0000;39,875;;;
090901;0000;70,7083;;;
090902;0000;50,25;;;
090903;0000;57,5416;;;
090904;0000;137,833;;;
090905;0000;123;;;
090906;0000;30,1667;;;
090907;0000;25,9167;;;
090908;0000;48,7083;;;
090909;0000;69,6666;;;
090910;0000;79,375;;;
090911;0000;81,9166;;;
090912;0000;63,9583;;;
090913;0000;51,5;;;
090914;0000;41,5;;;
090915;0000;55,875;;;
090916;0000;50,625;;;
090917;0000;37,25;;;
090918;0000;61,7083;;;
090919;0000;38,625;;;
090920;0000;48,0833;;;
090921;0000;35,3333;;;
090922;0000;43,2;;;
090923;0000;58,3333;;;
090924;0000;60,125;;;
090925;0000;32,5833;;;
090926;0000;19,1667;;;
090927;0000;18,5417;;;
090928;0000;38,3333;;;
090929;0000;54,7916;;;
090930;0000;54,0833;;;
091001;0000;57,5416;;;
091002;0000;66,625;;;
091003;0000;74,5;;;
091004;0000;33,875;;;
091005;0000;33,2083;;;
091006;0000;65,0833;;;
091007;0000;56,875;;;
091008;0000;56,625;;;
091009;0000;42,4583;;;
091010;0000;19,0417;;;
091011;0000;18,5;;;
091012;0000;37,5833;;;
091013;0000;42,25;;;
091014;0000;28,5833;;;
091015;0000;37,6666;;;
091016;0000;37,4166;;;
091017;0000;29,5417;;;
091018;0000;20,125;;;
091019;0000;47,5833;;;
091020;0000;45,4166;;;
091021;0000;55,75;;;
091022;0000;65,5;;;
091023;0000;52,7083;;;
091024;0000;66,0833;;;
091025;0000;49,25;;;
091026;0000;44,5;;;
091027;0000;72,75;;;
091028;0000;63,375;;;
091029;0000;46,0416;;;
091030;0000;42,5416;;;
091031;0000;33,3333;;;
091101;0000;19,3333;;;
091102;0000;19,625;;;
091103;0000;24,2083;;;
091104;0000;25,2083;;;
091105;0000;31,3333;;;
091106;0000;21,75;;;
091107;0000;25,25;;;
091108;0000;20,9167;;;
091109;0000;30,9167;;;
091110;0000;42,875;;;
091111;0000;39,8333;;;
091112;0000;34,0416;;;
091113;0000;32,875;;;
091114;0000;32,0833;;;
091115;0000;30,8333;;;
091116;0000;29;;;
091117;0000;54,7916;;;
091118;0000;51,1666;;;
091119;0000;38,0833;;;
091120;0000;61;;;
091121;0000;52,2083;;;
091122;0000;39,9583;;;
091123;0000;28,625;;;
091124;0000;17,125;;;
091125;0000;35,2272;;;
091126;0000;45,8571;;;
091127;0000;40,0833;;;
091128;0000;38,0416;;;
091129;0000;25,75;;;
091130;0000;36,75;;;
091201;0000;32;;;
091202;0000;41,6818;;;
091203;0000;36,5;;;
091204;0000;34,375;;;
091205;0000;19,5417;;;
091206;0000;22,0833;;;
091207;0000;18,4167;;;
091208;0000;16,375;;;
091209;0000;27,3333;;;
091210;0000;29,4167;;;
091211;0000;25,1667;;;
091212;0000;27,875;;;
091213;0000;23,9583;;;
091214;0000;29,0417;;;
091215;0000;31,75;;;
091216;0000;30;;;
091217;0000;33,1666;;;
091218;0000;28,8182;;;
091219;0000;28,5417;;;
091220;0000;30,4167;;;
091221;0000;31,625;;;
091222;0000;22,125;;;
091223;0000;29,9583;;;
091224;0000;29,0833;;;
091225;0000;24,75;;;
091226;0000;20,3333;;;
091227;0000;18,5833;;;
091228;0000;13,1667;;;
091229;0000;23,375;;;
091230;0000;24,5;;;
091231;0000;26,4167;;;
100101;0000;17,0833;;;
100102;0000;15,4583;;;
100103;0000;12,125;;;
100104;0000;16,125;;;
100105;0000;15,7917;;;
100106;0000;25,2083;;;
100107;0000;31,5;;;
100108;0000;31,7083;;;
100109;0000;30,4167;;;
100110;0000;20;;;
100111;0000;17,9167;;;
100112;0000;29;;;
100113;0000;40,7826;;;
100114;0000;31,9167;;;
100115;0000;28,125;;;
100116;0000;26,8333;;;
100117;0000;21,0833;;;
100118;0000;24,6667;;;
100119;0000;33,4166;;;
100120;0000;39,5416;;;
100121;0000;35,1666;;;
100122;0000;35,625;;;
100123;0000;25,875;;;
100124;0000;16,625;;;
100125;0000;20,125;;;
100126;0000;21,9167;;;
100127;0000;28,2083;;;
100128;0000;28,1667;;;
100129;0000;28,125;;;
100130;0000;29,2917;;;
100131;0000;27,125;;;
100201;0000;24,125;;;
100202;0000;28,6667;;;
100203;0000;18,4583;;;
100204;0000;27,25;;;
100205;0000;27,7917;;;
100206;0000;16,125;;;
100207;0000;17,875;;;
100208;0000;33,6666;;;
100209;0000;31,0417;;;
100210;0000;28,4583;;;
100211;0000;25,2083;;;
100212;0000;27,4583;;;
100213;0000;33,5833;;;
100214;0000;20,1667;;;
100215;0000;24,6667;;;
100216;0000;26,4167;;;
100217;0000;26,1667;;;
100218;0000;25,4167;;;
100219;0000;23,875;;;
100220;0000;31,3333;;;
100221;0000;19,125;;;
100222;0000;15,375;;;
100223;0000;38,4583;;;
100224;0000;33,9583;;;
100225;0000;13;;;
100226;0000;30,7083;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;28,7273;;;
100304;0000;36,8333;;;
100305;0000;54,5833;;;
100306;0000;32,375;;;
100307;0000;24,4167;;;
100308;0000;31,1667;;;
100309;0000;45,5;;;
100310;0000;43,2916;;;
100311;0000;29,125;;;
100312;0000;27,1667;;;
100313;0000;42,7916;;;
100314;0000;36,7272;;;
100315;0000;43,5;;;
100316;0000;38,5416;;;
100317;0000;21,25;;;
100318;0000;44,25;;;
100319;0000;53,9583;;;
100320;0000;41,1666;;;
100321;0000;23,4167;;;
100322;0000;33,8333;;;
100323;0000;63,3333;;;
100324;0000;64,8333;;;
100325;0000;59,4166;;;
100326;0000;58,5;;;
100327;0000;54,5;;;
100328;0000;46,1666;;;
100329;0000;63,625;;;
100330;0000;71;;;
100331;0000;71,75;;;
100401;0000;78,4166;;;
100402;0000;51,875;;;
100403;0000;47,125;;;
100404;0000;45,9583;;;
100405;0000;49,375;;;
100406;0000;29,6667;;;
100407;0000;77,25;;;
100408;0000;88,125;;;
100409;0000;59,25;;;
100410;0000;76;;;
100411;0000;54,125;;;
100412;0000;67,7083;;;
100413;0000;89,9166;;;
100414;0000;74,5416;;;
100415;0000;59,6666;;;
100416;0000;45,0416;;;
100417;0000;50,4166;;;
100418;0000;43,5833;;;
100419;0000;66,5833;;;
100420;0000;81,875;;;
100421;0000;80,375;;;
100422;0000;80,0833;;;
100423;0000;81,7083;;;
100424;0000;62,875;;;
100425;0000;55,5416;;;
100426;0000;100,125;;;
100427;0000;91,7916;;;
100428;0000;83,4583;;;
100429;0000;111,167;;;
100430;0000;99,2916;;;
100501;0000;80,0833;;;
100502;0000;63,5416;;;
100503;0000;94,7916;;;
100504;0000;65,5833;;;
100505;0000;30,625;;;
100506;0000;76,8333;;;
100507;0000;108,792;;;
100508;0000;99,9583;;;
100509;0000;77,8333;;;
100510;0000;94,7083;;;
100511;0000;102,375;;;
100512;0000;111,143;;;
100513;0000;117,667;;;
100514;0000;71,0476;;;
100515;0000;59,0833;;;
100516;0000;73,75;;;
100517;0000;77,0833;;;
100518;0000;110,167;;;
100519;0000;109,375;;;
100520;0000;126,917;;;
100521;0000;89,2916;;;
100522;0000;25,625;;;
100523;0000;36,625;;;
100524;0000;103,818;;;
100525;0000;188,667;;;
100526;0000;141,708;;;
100527;0000;141,458;;;
100528;0000;76,375;;;
100529;0000;60,9583;;;
100530;0000;91,875;;;
100531;0000;125,583;;;
100601;0000;91,5;;;
100602;0000;50,5;;;
100603;0000;71,9091;;;
100604;0000;143,292;;;
100605;0000;147,917;;;
100606;0000;101,333;;;
100607;0000;151,458;;;
100608;0000;174,125;;;
100609;0000;72,5833;;;
100610;0000;111,167;;;
100611;0000;97,3333;;;
100612;0000;124,625;;;
100613;0000;60,8333;;;
100614;0000;31,7083;;;
100615;0000;89,3333;;;
100616;0000;129,5;;;
100617;0000;193;;;
100618;0000;47;;;
100619;0000;59,1666;;;
100620;0000;77,25;;;
100621;0000;130,417;;;
100622;0000;139,833;;;
100623;0000;113,042;;;
100624;0000;86,4091;;;
100625;0000;162,667;;;
100626;0000;97,6666;;;
100627;0000;86,0416;;;
100628;0000;93,125;;;
100629;0000;116,708;;;
100630;0000;166,625;;;
100701;0000;120,083;;;
100702;0000;141,542;;;
100703;0000;122,917;;;
100704;0000;35,9166;;;
100705;0000;65,6666;;;
100706;0000;69,9545;;;
100707;0000;90,5;;;
100708;0000;119,583;;;
100709;0000;147;;;
100710;0000;140,25;;;
100711;0000;54,5;;;
100712;0000;72,0833;;;
100713;0000;130,083;;;
100714;0000;103,375;;;
100715;0000;104,042;;;
100716;0000;85,9166;;;
100717;0000;69,375;;;
100718;0000;78,7083;;;
100719;0000;103,625;;;
100720;0000;84,2916;;;
100721;0000;91,625;;;
100722;0000;100;;;
100723;0000;99,5;;;
100724;0000;53,125;;;
100725;0000;80,125;;;
100726;0000;130,292;;;
100727;0000;108,875;;;
100728;0000;100,042;;;
100729;0000;143,625;;;
100730;0000;123,667;;;
100731;0000;90,6666;;;
100801;0000;96,7083;;;
100802;0000;118,667;;;
100803;0000;92,3333;;;
100804;0000;126,958;;;
100805;0000;162,333;;;
100806;0000;132,958;;;
100807;0000;82,9166;;;
100808;0000;83,1666;;;
100809;0000;117,458;;;
100810;0000;82,625;;;
100811;0000;53,2083;;;
100812;0000;98,2916;;;
100813;0000;111,417;;;
100814;0000;92,2083;;;
100815;0000;39,375;;;
100816;0000;109,375;;;
100817;0000;100,917;;;
100818;0000;78,875;;;
100819;0000;104,292;;;
100820;0000;108,083;;;
100821;0000;85,125;;;
100822;0000;52,2083;;;
100823;0000;38,0833;;;
100824;0000;56,0833;;;
100825;0000;77,5833;;;
100826;0000;62,2916;;;
100827;0000;60,5833;;;
100828;0000;46,7916;;;
100829;0000;54,6666;;;
100830;0000;52,375;;;
100831;0000;23,4167;;;
100901;0000;37,5416;;;
100902;0000;31,2917;;;
100903;0000;49,7083;;;
100904;0000;68,1666;;;
100905;0000;52,9583;;;
100906;0000;79;;;
100907;0000;82,625;;;
100908;0000;68,2916;;;
100909;0000;48,75;;;
100910;0000;49,3333;;;
100911;0000;45,5833;;;
100912;0000;17,4286;;;
100913;0000;;;;
100914;0000;79,3333;;;
100915;0000;85,25;;;
100916;0000;66,875;;;
100917;0000;73,875;;;
100918;0000;63,0416;;;
100919;0000;40,7916;;;
100920;0000;40,9583;;;
100921;0000;42,375;;;
100922;0000;43,6666;;;
100923;0000;39,375;;;
100924;0000;38,1666;;;
100925;0000;35,5;;;
100926;0000;30,9167;;;
100927;0000;38,4166;;;
100928;0000;53,0833;;;
100929;0000;42;;;
100930;0000;31,4583;;;
101001;0000;54,8333;;;
101002;0000;52,4583;;;
101003;0000;38,2083;;;
101004;0000;30,5417;;;
101005;0000;41,0416;;;
101006;0000;28,5417;;;
101007;0000;59,75;;;
101008;0000;52;;;
101009;0000;53,4583;;;
101010;0000;48,25;;;
101011;0000;36,0833;;;
101012;0000;24,875;;;
101013;0000;30,7917;;;
101014;0000;41,25;;;
101015;0000;33,625;;;
101016;0000;52,9166;;;
101017;0000;41,1666;;;
101018;0000;47,8333;;;
101019;0000;42,4583;;;
101020;0000;33,375;;;
101021;0000;31,5417;;;
101022;0000;31,625;;;
101023;0000;27,0417;;;
101024;0000;28,9167;;;
101025;0000;32,5;;;
101026;0000;33,4583;;;
101027;0000;17,5417;;;
101028;0000;20,7083;;;
101029;0000;26,7083;;;
101030;0000;46,2083;;;
101031;0000;47,75;;;
101101;0000;38,5416;;;
101102;0000;31,25;;;
101103;0000;24,9167;;;
101104;0000;40,0833;;;
101105;0000;49,25;;;
101106;0000;33,5;;;
101107;0000;10;;;
101108;0000;29,5;;;
101109;0000;53,4583;;;
101110;0000;41,6666;;;
101111;0000;30,5555;;;
101112;0000;41,0416;;;
101113;0000;31,9167;;;
101114;0000;27,375;;;
101115;0000;29,875;;;
101116;0000;30,8333;;;
101117;0000;26,25;;;
101118;0000;17,4583;;;
101119;0000;28,8333;;;
101120;0000;23,25;;;
101121;0000;22,4167;;;
101122;0000;24,25;;;
101123;0000;34,1666;;;
101124;0000;35,4166;;;
101125;0000;32,4166;;;
101126;0000;31,25;;;
101127;0000;25,125;;;
101128;0000;16,5;;;
101129;0000;24,7917;;;
101130;0000;32,625;;;
101201;0000;27,0417;;;
101202;0000;19,0417;;;
101203;0000;24,2083;;;
101204;0000;28,4583;;;
101205;0000;26,25;;;
101206;0000;23,7917;;;
101207;0000;30,125;;;
101208;0000;24,7083;;;
101209;0000;25,125;;;
101210;0000;20,8333;;;
101211;0000;10,625;;;
101212;0000;14,8333;;;
101213;0000;31,5417;;;
101214;0000;33,125;;;
101215;0000;20,9167;;;
101216;0000;19,5833;;;
101217;0000;18,1667;;;
101218;0000;25,7083;;;
101219;0000;26,1667;;;
101220;0000;35,9583;;;
101221;0000;38,375;;;
101222;0000;34,6666;;;
101223;0000;20,8333;;;
101224;0000;29,0417;;;
101225;0000;28,7083;;;
101226;0000;21,7917;;;
101227;0000;23,25;;;
101228;0000;22,375;;;
101229;0000;34,6666;;;
101230;0000;29,8333;;;
101231;0000;22,5;;;
110101;0000;28,4679;;;
110102;0000;9,3954;;;
110103;0000;11,7483;;;
110104;0000;14,8454;;;
110105;0000;31,567;;;
110106;0000;30,0383;;;
110107;0000;22,9541;;;
110108;0000;23,315;;;
110109;0000;21,4654;;;
110110;0000;24,4783;;;
110111;0000;28,8737;;;
110112;0000;31,9608;;;
110113;0000;25,9987;;;
110114;0000;28,6237;;;
110115;0000;19,9529;;;
110116;0000;15,0862;;;
110117;0000;29,4375;;;
110118;0000;33,6345;;;
110119;0000;24,8487;;;
110120;0000;31,5546;;;
110121;0000;34,6425;;;
110122;0000;28,6866;;;
110123;0000;20,9583;;;
110124;0000;16,1858;;;
110125;0000;21,0362;;;
110126;0000;23,5796;;;
110127;0000;21,7971;;;
110128;0000;33,4979;;;
110129;0000;28,3208;;;
110130;0000;19,2587;;;
110131;0000;24,3104;;;
110201;0000;28,9487;;;
110202;0000;32,1737;;;
110203;0000;29,0508;;;
110204;0000;40,8779;;;
110205;0000;31,7779;;;
110206;0000;16,6758;;;
110207;0000;20,1875;;;
110208;0000;24,2679;;;
110209;0000;22,4596;;;
110210;0000;23,9929;;;
110211;0000;15,545;;;
110212;0000;23,0862;;;
110213;0000;26,9521;;;
110214;0000;29,0958;;;
110215;0000;32,775;;;
110216;0000;19,9954;;;
110217;0000;30,2287;;;
110218;0000;33,5508;;;
110219;0000;19,1091;;;
110220;0000;14,6937;;;
110221;0000;22,89;;;
110222;0000;23,9408;;;
110223;0000;31,6625;;;
110224;0000;28,1362;;;
110225;0000;36,5366;;;
110226;0000;28,7258;;;
110227;0000;24,97;;;
110228;0000;33,7462;;;
110301;0000;36,9341;;;
110302;0000;45,6304;;;
110303;0000;38,4341;;;
110304;0000;44,1641;;;
110305;0000;25,9079;;;
110306;0000;15,1942;;;
110307;0000;45,1587;;;
110308;0000;47,7366;;;
110309;0000;25,7175;;;
110310;0000;38,7866;;;
110311;0000;16,1933;;;
110312;0000;17,255;;;
110313;0000;39,0462;;;
110314;0000;63,7949;;;
110315;0000;39,2607;;;
110316;0000;69,6953;;;
110317;0000;59,4378;;;
110318;0000;81,4894;;;
110319;0000;64,9636;;;
110320;0000;37,0266;;;
110321;0000;50,6187;;;
110322;0000;47,442;;;
110323;0000;55,7028;;;
110324;0000;48,4924;;;
110325;0000;41,0283;;;
110326;0000;47,9287;;;
110327;0000;43,652;;;
110328;0000;77,4357;;;
110329;0000;76,4978;;;
110330;0000;75,1344;;;
110331;0000;75,0107;;;
110401;0000;79,4457;;;
110402;0000;57,8291;;;
110403;0000;43,6499;;;
110404;0000;73,0636;;;
110405;0000;74,6104;;;
110406;0000;58,6637;;;
110407;0000;89,2328;;;
110408;0000;87,3132;;;
110409;0000;56,5291;;;
110410;0000;15,6437;;;
110411;0000;33,4783;;;
110412;0000;40,46;;;
110413;0000;35,3512;;;
110414;0000;44,5862;;;
110415;0000;89,4395;;;
110416;0000;72,3695;;;
110417;0000;62,9645;;;
110418;0000;101,261;;;
110419;0000;82,347;;;
110420;0000;54,5741;;;
110421;0000;93,5645;;;
110422;0000;30,117;;;
110423;0000;56,3941;;;
110424;0000;69,3124;;;
110425;0000;122,732;;;
110426;0000;122,355;;;
110427;0000;123,183;;;
110428;0000;57,2075;;;
110429;0000;101,132;;;
110430;0000;89,7269;;;
110501;0000;72,9282;;;
110502;0000;124,02;;;
110503;0000;116,091;;;
110504;0000;129,25;;;
110505;0000;116,194;;;
110506;0000;88,5436;;;
110507;0000;65,5057;;;
110508;0000;89,4291;;;
110509;0000;117,629;;;
110510;0000;126,834;;;
110511;0000;150,491;;;
110512;0000;141,116;;;
110513;0000;137,09;;;
110514;0000;118,802;;;
110515;0000;69,8141;;;
110516;0000;85,4224;;;
110517;0000;118,966;;;
110518;0000;124,238;;;
110519;0000;60,4916;;;
110520;0000;114,684;;;
110521;0000;57,3991;;;
110522;0000;41,5032;;;
110523;0000;65,4116;;;
110524;0000;69,5052;;;
110525;0000;111,784;;;
110526;0000;126,415;;;
110527;0000;132,359;;;
110528;0000;134,55;;;
110529;0000;89,624;;;
110530;0000;116,865;;;
110531;0000;151,519;;;
110601;0000;134,402;;;
110602;0000;128,677;;;
110603;0000;148,34;;;
110604;0000;102,04;;;
110605;0000;66,0486;;;
110606;0000;70,3704;;;
110607;0000;178,239;;;
110608;0000;101,827;;;
110609;0000;104,235;;;
110610;0000;163,488;;;
110611;0000;101,233;;;
110612;0000;96,4857;;;
110613;0000;116,043;;;
110614;0000;93,8695;;;
110615;0000;97,9631;;;
110616;0000;136,937;;;
110617;0000;99,8998;;;
110618;0000;67,3269;;;
110619;0000;40,8458;;;
110620;0000;49,482;;;
110621;0000;69,9995;;;
110622;0000;120,936;;;
110623;0000;125,988;;;
110624;0000;126,469;;;
110625;0000;127,663;;;
110626;0000;99,379;;;
110627;0000;70,144;;;
110628;0000;82,4653;;;
110629;0000;116,994;;;
110630;0000;64,6658;;;
110701;0000;125,194;;;
110702;0000;115,355;;;
110703;0000;99,4294;;;
110704;0000;116,508;;;
110705;0000;60,5974;;;
110706;0000;117,414;;;
110707;0000;149,138;;;
110708;0000;127,79;;;
110709;0000;104,389;;;
110710;0000;101,112;;;
110711;0000;73,4645;;;
110712;0000;95,8053;;;
110713;0000;90,3041;;;
110714;0000;71,639;;;
110715;0000;58,5757;;;
110716;0000;35,6671;;;
110717;0000;40,4087;;;
110718;0000;37,1383;;;
110719;0000;85,7695;;;
110720;0000;98,3198;;;
110721;0000;110,79;;;
110722;0000;140,654;;;
110723;0000;117,187;;;
110724;0000;57,3929;;;
110725;0000;44,4687;;;
110726;0000;103,952;;;
110727;0000;149,724;;;
110728;0000;85,0836;;;
110729;0000;20,8395;;;
110730;0000;17,915;;;
110731;0000;47,2529;;;
110801;0000;64,3208;;;
110802;0000;53,0729;;;
110803;0000;102,426;;;
110804;0000;144,662;;;
110805;0000;227,814;;;
110806;0000;197,226;;;
110807;0000;97,5315;;;
110808;0000;100,717;;;
110809;0000;89,5645;;;
110810;0000;76,4398;;;
110811;0000;74,0403;;;
110812;0000;68,8636;;;
110813;0000;39,2979;;;
110814;0000;39,9879;;;
110815;0000;20,2745;;;
110816;0000;30,9687;;;
110817;0000;95,4465;;;
110818;0000;60,1474;;;
110819;0000;72,7908;;;
110820;0000;76,1473;;;
110821;0000;59,897;;;
110822;0000;85,292;;;
110823;0000;84,9153;;;
110824;0000;44,5181;;;
110825;0000;;;;
110826;0000;79,757;;;
110827;0000;31,3362;;;
110828;0000;30,5579;;;
110829;0000;75,0919;;;
110830;0000;82,1891;;;
110831;0000;118,626;;;
110901;0000;72,5408;;;
110902;0000;35,752;;;
110903;0000;15,5979;;;
110904;0000;17,2075;;;
110905;0000;61,7908;;;
110906;0000;63,5424;;;
110907;0000;64,587;;;
110908;0000;56,9516;;;
110909;0000;50,4566;;;
110910;0000;39,4995;;;
110911;0000;44,0478;;;
110912;0000;90,8867;;;
110913;0000;59,3229;;;
110914;0000;53,9849;;;
110915;0000;39,7599;;;
110916;0000;32,5225;;;
110917;0000;68,6111;;;
110918;0000;40,8295;;;
110919;0000;35,8541;;;
110920;0000;66,9187;;;
110921;0000;51,5782;;;
110922;0000;21,6062;;;
110923;0000;74,9274;;;
110924;0000;50,5413;;;
110925;0000;47,1587;;;
110926;0000;74,2065;;;
110927;0000;;;;
110928;0000;45,2249;;;
110929;0000;39,9724;;;
110930;0000;48,5125;;;
111001;0000;29,932;;;
111002;0000;32,7825;;;
111003;0000;27,3912;;;
111004;0000;20,1737;;;
111005;0000;45,2745;;;
