FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
050326;0000;13,0833;;;
050327;0000;20,5;;;
050328;0000;15,2083;;;
050329;0000;15,4583;;;
050330;0000;5,91666;;;
050331;0000;7,29166;;;
050401;0000;5,91666;;;
050402;0000;16,75;;;
050403;0000;21,7917;;;
050404;0000;18,1667;;;
050405;0000;14,4583;;;
050406;0000;13,7917;;;
050407;0000;14,5;;;
050408;0000;17,625;;;
050409;0000;21,875;;;
050410;0000;21,625;;;
050411;0000;12,2083;;;
050412;0000;8,625;;;
050413;0000;13,0833;;;
050414;0000;16,0833;;;
050415;0000;18,5417;;;
050416;0000;22,7917;;;
050417;0000;27,4583;;;
050418;0000;16,9167;;;
050419;0000;14,5;;;
050420;0000;17,4167;;;
050421;0000;19,0417;;;
050422;0000;17,5833;;;
050423;0000;9,125;;;
050424;0000;16,0417;;;
050425;0000;11,5;;;
050426;0000;9,70833;;;
050427;0000;2,95833;;;
050428;0000;9,125;;;
050429;0000;11,25;;;
050430;0000;20,9583;;;
050501;0000;22,875;;;
050502;0000;11,5833;;;
050503;0000;7,95833;;;
050504;0000;6,54166;;;
050505;0000;3,41666;;;
050506;0000;8,79166;;;
050507;0000;4,375;;;
050508;0000;13,6667;;;
050509;0000;1,41667;;;
050510;0000;4,66666;;;
050511;0000;1,45833;;;
050512;0000;6,41666;;;
050513;0000;1,625;;;
050514;0000;3,45833;;;
050515;0000;9,25;;;
050516;0000;8,125;;;
050517;0000;2,125;;;
050518;0000;5,08333;;;
050519;0000;6,95833;;;
050520;0000;9,08333;;;
050521;0000;9,58333;;;
050522;0000;1,75;;;
050523;0000;6,75;;;
050524;0000;4,75;;;
050525;0000;1,125;;;
050526;0000;1,375;;;
050527;0000;1,47826;;;
050528;0000;1,33333;;;
050529;0000;5,66666;;;
050530;0000;5,375;;;
050531;0000;5,20833;;;
050601;0000;5,125;;;
050602;0000;1,70833;;;
050603;0000;3,45833;;;
050604;0000;2,83333;;;
050605;0000;4,25;;;
050606;0000;6,625;;;
050607;0000;1,5;;;
050608;0000;3;;;
050609;0000;1,41667;;;
050610;0000;1,08333;;;
050611;0000;3,33333;;;
050612;0000;3,20833;;;
050613;0000;5,5;;;
050614;0000;1,25;;;
050615;0000;1,75;;;
050616;0000;2,54166;;;
050617;0000;1,09524;;;
050618;0000;;;2,39037;
050619;0000;;;;
050620;0000;;;;
050621;0000;;;;
050622;0000;;;4,96299;
050623;0000;;;2,95079;
050624;0000;;;4,39902;
050625;0000;7,83333;;;
050626;0000;2,25;;;
050627;0000;3,75;;;
050628;0000;3,04166;;;
050629;0000;2,95833;;;
050630;0000;2,79166;;;
050701;0000;3,45833;;;
050702;0000;1,91667;;;
050703;0000;4,45833;;;
050704;0000;5,08333;;;
050705;0000;1,08333;;;
050706;0000;3,125;;;
050707;0000;1,04167;;;
050708;0000;3,5;;;
050709;0000;5,20833;;;
050710;0000;9,29166;;;
050711;0000;7,70833;;;
050712;0000;5,41666;;;
050713;0000;3,69565;;;
050714;0000;12,2083;;;
050715;0000;7,29166;;;
050716;0000;5,58333;;;
050717;0000;10,5;;;
050718;0000;7,70833;;;
050719;0000;5,25;;;
050720;0000;3,5;;;
050721;0000;6,66666;;;
050722;0000;9,54166;;;
050723;0000;9,58333;;;
050724;0000;13,6667;;;
050725;0000;8,79166;;;
050726;0000;6,41666;;;
050727;0000;7,16666;;;
050728;0000;1,83333;;;
050729;0000;2,20833;;;
050730;0000;2,29166;;;
050731;0000;2,08333;;;
050801;0000;1,875;;;
050802;0000;1,875;;;
050803;0000;1,95833;;;
050804;0000;5,66666;;;
050805;0000;12,25;;;
050806;0000;7,33333;;;
050807;0000;14,0833;;;
050808;0000;11,7083;;;
050809;0000;12,875;;;
050810;0000;6,16666;;;
050811;0000;14,4583;;;
050812;0000;5,83333;;;
050813;0000;3,04166;;;
050814;0000;9,08333;;;
050815;0000;2,41666;;;
050816;0000;7,625;;;
050817;0000;5,125;;;
050818;0000;5,625;;;
050819;0000;9,83333;;;
050820;0000;10,2917;;;
050821;0000;8,58333;;;
050822;0000;6,29166;;;
050823;0000;6,91666;;;
050824;0000;9,54166;;;
050825;0000;8,95833;;;
050826;0000;2;;;
050827;0000;10,5;;;
050828;0000;19,125;;;
050829;0000;11,75;;;
050830;0000;8,45833;;;
050831;0000;11,3333;;;
050901;0000;12,25;;;
050902;0000;8,75;;;
050903;0000;8,54166;;;
050904;0000;7,125;;;
050905;0000;3,58333;;;
050906;0000;10,9167;;;
050907;0000;12,875;;;
050908;0000;14,0833;;;
050909;0000;7,58333;;;
050910;0000;14,375;;;
050911;0000;15,6667;;;
050912;0000;14,5;;;
050913;0000;16,375;;;
050914;0000;18;;;
050915;0000;15,7917;;;
050916;0000;19,3333;;;
050917;0000;18,3333;;;
050918;0000;25,7083;;;
050919;0000;18,0417;;;
050920;0000;11,1667;;;
050921;0000;12,7917;;;
050922;0000;14,5417;;;
050923;0000;13,875;;;
050924;0000;17;;;
050925;0000;21,9583;;;
050926;0000;22,4583;;;
050927;0000;8,95833;;;
050928;0000;14,4167;;;
050929;0000;14,5417;;;
050930;0000;16,9583;;;
051001;0000;15,2083;;;
051002;0000;15,5833;;;
051003;0000;13,375;;;
051004;0000;19,9167;;;
051005;0000;19,0833;;;
051006;0000;12,5;;;
051007;0000;18,9167;;;
051008;0000;22,75;;;
051009;0000;28,375;;;
051010;0000;22,2083;;;
051011;0000;11,4583;;;
051012;0000;15,5833;;;
051013;0000;16,5417;;;
051014;0000;21,5417;;;
051015;0000;17,75;;;
051016;0000;22,1667;;;
051017;0000;15,1667;;;
051018;0000;21,2083;;;
051019;0000;26,1667;;;
051020;0000;17,7917;;;
051021;0000;15;;;
051022;0000;19,6667;;;
051023;0000;22,0417;;;
051024;0000;12,6087;;;
051025;0000;16,0833;;;
051026;0000;21,3478;;;
051027;0000;18,5;;;
051028;0000;18,9167;;;
051029;0000;18,3333;;;
051030;0000;24,2917;;;
051031;0000;22,25;;;
051101;0000;25,875;;;
051102;0000;18,6667;;;
051103;0000;17,3333;;;
051104;0000;16,5;;;
051105;0000;23;;;
051106;0000;25,25;;;
051107;0000;23,9583;;;
051108;0000;22,9167;;;
051109;0000;20,5417;;;
051110;0000;27,7917;;;
051111;0000;30,8333;;;
051112;0000;22,6667;;;
051113;0000;24,7917;;;
051114;0000;17,1667;;;
051115;0000;23,7083;;;
051116;0000;21,9583;;;
051117;0000;19,0833;;;
051118;0000;20,875;;;
051119;0000;26,9167;;;
051120;0000;25,7917;;;
051121;0000;20,5;;;
051122;0000;18,625;;;
051123;0000;12,125;;;
051124;0000;22,7917;;;
051125;0000;25,1667;;;
051126;0000;23,5417;;;
051127;0000;15,0833;;;
051128;0000;16,4583;;;
051129;0000;20,1667;;;
051130;0000;21,0417;;;
051201;0000;27,2083;;;
051202;0000;21,125;;;
051203;0000;24,2917;;;
051204;0000;17,625;;;
051205;0000;15,75;;;
051206;0000;23,0833;;;
051207;0000;25;;;
051208;0000;20,1667;;;
051209;0000;23,4167;;;
051210;0000;32,0833;;;
051211;0000;25,5417;;;
051212;0000;21,0833;;;
051213;0000;25,8333;;;
051214;0000;27,2917;;;
051215;0000;19,125;;;
051216;0000;20,6667;;;
051217;0000;27,2917;;;
051218;0000;26,7083;;;
051219;0000;23,7083;;;
051220;0000;27,4583;;;
051221;0000;18,25;;;
051222;0000;23,3182;;;
051223;0000;23;;;
051224;0000;31,6667;;;
051225;0000;25,4167;;;
051226;0000;19,125;;;
051227;0000;19,0833;;;
051228;0000;27,8333;;;
051229;0000;21,7083;;;
051230;0000;23,375;;;
051231;0000;26,25;;;
060101;0000;21,4167;;;
060102;0000;23,625;;;
060103;0000;24,0417;;;
060104;0000;21,1667;;;
060105;0000;21,0417;;;
060106;0000;16,4583;;;
060107;0000;20,1667;;;
060108;0000;25,3333;;;
060109;0000;;;19,185;
060110;0000;;;19,7144;
060111;0000;;;21,9334;
060112;0000;;;25,3606;
060113;0000;;;25,8871;
060114;0000;;;21,0769;
060115;0000;;;;
060116;0000;;;;
060117;0000;23,7083;;;
060118;0000;21,6667;;;
060119;0000;23,0417;;;
060120;0000;30;;;
060121;0000;26,8333;;;
060122;0000;26,25;;;
060123;0000;25,5417;;;
060124;0000;23,7083;;;
060125;0000;31,6667;;;
060126;0000;31,5;;;
060127;0000;29;;;
060128;0000;23,9167;;;
060129;0000;25,5417;;;
060130;0000;26,4167;;;
060131;0000;19,8333;;;
060201;0000;16,9167;;;
060202;0000;20,2083;;;
060203;0000;17,4167;;;
060204;0000;22,5833;;;
060205;0000;28,625;;;
060206;0000;25,125;;;
060207;0000;21,2917;;;
060208;0000;25,7083;;;
060209;0000;27,375;;;
060210;0000;25,2917;;;
060211;0000;25,8333;;;
060212;0000;24,25;;;
060213;0000;23,9583;;;
060214;0000;19,25;;;
060215;0000;20,75;;;
060216;0000;22,5417;;;
060217;0000;22,4167;;;
060218;0000;22,4583;;;
060219;0000;23,6667;;;
060220;0000;18,5417;;;
060221;0000;15,7917;;;
060222;0000;14,3333;;;
060223;0000;21;;;
060224;0000;28,9583;;;
060225;0000;25,4583;;;
060226;0000;14,3333;;;
060227;0000;15,8333;;;
060228;0000;21,2917;;;
060301;0000;18,125;;;
060302;0000;16;;;
060303;0000;24,4583;;;
060304;0000;27,9167;;;
060305;0000;23,75;;;
060306;0000;16,7917;;;
060307;0000;16,7917;;;
060308;0000;17,7917;;;
060309;0000;23,4583;;;
060310;0000;15,5417;;;
060311;0000;23,5833;;;
060312;0000;24,9583;;;
060313;0000;22,7083;;;
060314;0000;18,6522;;;
060315;0000;15;;;
060316;0000;18,9167;;;
060317;0000;19,8333;;;
060318;0000;28,4583;;;
060319;0000;29,75;;;
060320;0000;21,2083;;;
060321;0000;18,0417;;;
060322;0000;23;;;
060323;0000;21,0833;;;
060324;0000;13,125;;;
060325;0000;22,8333;;;
060326;0000;23,7083;;;
060327;0000;17,7917;;;
060328;0000;23,75;;;
060329;0000;22,6667;;;
060330;0000;13,2174;;;
060331;0000;22,125;;;
060401;0000;26,9167;;;
060402;0000;26,9167;;;
060403;0000;23,9583;;;
060404;0000;23,25;;;
060405;0000;22,9583;;;
060406;0000;26,1667;;;
060407;0000;20,6667;;;
060408;0000;26,2083;;;
060409;0000;28,9583;;;
060410;0000;22,375;;;
060411;0000;17,8333;;;
060412;0000;10,7917;;;
060413;0000;7,66666;;;
060414;0000;17,8333;;;
060415;0000;21,5417;;;
060416;0000;23,5;;;
060417;0000;21,5417;;;
060418;0000;5,33333;;;
060419;0000;9,29166;;;
060420;0000;9,45833;;;
060421;0000;11,25;;;
060422;0000;12,875;;;
060423;0000;19;;;
060424;0000;14,7917;;;
060425;0000;16,4167;;;
060426;0000;19,625;;;
060427;0000;15,5;;;
060428;0000;13,4583;;;
060429;0000;21,9167;;;
060430;0000;32,25;;;
060501;0000;25,125;;;
060502;0000;13,7083;;;
060503;0000;17,3333;;;
060504;0000;12,4167;;;
060505;0000;6,20833;;;
060506;0000;17;;;
060507;0000;21,75;;;
060508;0000;17,875;;;
060509;0000;18,5833;;;
060510;0000;19,5;;;
060511;0000;20,5417;;;
060512;0000;8,75;;;
060513;0000;16,25;;;
060514;0000;12,9167;;;
060515;0000;9,79166;;;
060516;0000;9,45833;;;
060517;0000;6,70833;;;
060518;0000;6,66666;;;
060519;0000;2,75;;;
060520;0000;3,66666;;;
060521;0000;9,5;;;
060522;0000;4,70833;;;
060523;0000;1,16667;;;
060524;0000;1,41667;;;
060525;0000;2,58333;;;
060526;0000;2;;;
060527;0000;6,66666;;;
060528;0000;10,9583;;;
060529;0000;6,95833;;;
060530;0000;8,70833;;;
060531;0000;2,79166;;;
060601;0000;2,16666;;;
060602;0000;2,625;;;
060603;0000;7,54166;;;
060604;0000;7,08333;;;
060605;0000;1,25;;;
060606;0000;1,83333;;;
060607;0000;1,83333;;;
060608;0000;4,79166;;;
060609;0000;4,70833;;;
060610;0000;2,5;;;
060611;0000;2,54166;;;
060612;0000;2,25;;;
060613;0000;2,29166;;;
060614;0000;4,33333;;;
060615;0000;4,75;;;
060616;0000;6,43478;;;
060617;0000;6,08333;;;
060618;0000;6,75;;;
060619;0000;3,45833;;;
060620;0000;4,375;;;
060621;0000;5,45833;;;
060622;0000;8,79166;;;
060623;0000;5,83333;;;
060624;0000;3,33333;;;
060625;0000;9,29166;;;
060626;0000;10,75;;;
060627;0000;7,04166;;;
060628;0000;6,625;;;
060629;0000;3,58333;;;
060630;0000;3,70833;;;
060701;0000;6,125;;;
060702;0000;11,4167;;;
060703;0000;6,83333;;;
060704;0000;7,83333;;;
060705;0000;4,95833;;;
060706;0000;4,29166;;;
060707;0000;6,79166;;;
060708;0000;12,875;;;
060709;0000;5,41666;;;
060710;0000;2,66666;;;
060711;0000;3,54166;;;
060712;0000;6,54166;;;
060713;0000;3,70833;;;
060714;0000;2,83333;;;
060715;0000;5,625;;;
060716;0000;9;;;
060717;0000;8,625;;;
060718;0000;10;;;
060719;0000;8,33333;;;
060720;0000;7,625;;;
060721;0000;2,75;;;
060722;0000;8,66666;;;
060723;0000;10,9167;;;
060724;0000;3,95833;;;
060725;0000;4,58333;;;
060726;0000;9,125;;;
060727;0000;9,25;;;
060728;0000;10,25;;;
060729;0000;7,70833;;;
060730;0000;13,4583;;;
060731;0000;11,5833;;;
060801;0000;4,125;;;
060802;0000;6,04166;;;
060803;0000;5,08333;;;
060804;0000;7,16666;;;
060805;0000;5,16666;;;
060806;0000;5,81818;;;
060807;0000;9,58333;;;
060808;0000;4,29166;;;
060809;0000;12,625;;;
060810;0000;3,16666;;;
060811;0000;7,16666;;;
060812;0000;4,5;;;
060813;0000;8,45833;;;
060814;0000;6,75;;;
060815;0000;12;;;
060816;0000;11,625;;;
060817;0000;14,3333;;;
060818;0000;13,2917;;;
060819;0000;13,2917;;;
060820;0000;17,375;;;
060821;0000;19,0833;;;
060822;0000;15,3333;;;
060823;0000;8,41666;;;
060824;0000;7,70833;;;
060825;0000;12,75;;;
060826;0000;12,5417;;;
060827;0000;15,375;;;
060828;0000;14,9167;;;
060829;0000;7;;;
060830;0000;7,91666;;;
060831;0000;10,625;;;
060901;0000;16,3684;;;
060902;0000;12,1053;;;
060903;0000;18,2917;;;
060904;0000;15,375;;;
060905;0000;12,2917;;;
060906;0000;6,70833;;;
060907;0000;5,04166;;;
060908;0000;14,1667;;;
060909;0000;19,7083;;;
060910;0000;9,91666;;;
060911;0000;9,86363;;;
060912;0000;;;;
060913;0000;13,3333;;;
060914;0000;14,375;;;
060915;0000;17,2083;;;
060916;0000;20;;;
060917;0000;26,4583;;;
060918;0000;15,3333;;;
060919;0000;18,7083;;;
060920;0000;16,5;;;
060921;0000;3,79166;;;
060922;0000;14,4167;;;
060923;0000;17,625;;;
060924;0000;21,7917;;;
060925;0000;17,1667;;;
060926;0000;6,95833;;;
060927;0000;20,2083;;;
060928;0000;23;;;
060929;0000;21,4167;;;
060930;0000;16,9167;;;
061001;0000;16,625;;;
061002;0000;9,95833;;;
061003;0000;9,45833;;;
061004;0000;18,4583;;;
061005;0000;17,75;;;
061006;0000;17,9583;;;
061007;0000;21;;;
061008;0000;26,4583;;;
061009;0000;23,7083;;;
061010;0000;18,125;;;
061011;0000;19,75;;;
061012;0000;8,54166;;;
061013;0000;7,20833;;;
061014;0000;19,2917;;;
061015;0000;24,8333;;;
061016;0000;15,7826;;;
061017;0000;12,6667;;;
061018;0000;11;;;
061019;0000;21,625;;;
061020;0000;22,5;;;
061021;0000;23,9167;;;
061022;0000;24,0417;;;
061023;0000;24,25;;;
061024;0000;20,75;;;
061025;0000;26,7917;;;
061026;0000;17,9167;;;
061027;0000;13,6667;;;
061028;0000;17,7917;;;
061029;0000;23,125;;;
061030;0000;20,0833;;;
061031;0000;19,25;;;
061101;0000;15,8333;;;
061102;0000;11,125;;;
061103;0000;21;;;
061104;0000;24,7083;;;
061105;0000;21,375;;;
061106;0000;18,4167;;;
061107;0000;21,0833;;;
061108;0000;17,4583;;;
061109;0000;28,4167;;;
061110;0000;32,5;;;
061111;0000;23,8333;;;
061112;0000;25,9167;;;
061113;0000;20,1667;;;
061114;0000;18,875;;;
061115;0000;19,1667;;;
061116;0000;17,5417;;;
061117;0000;16,2083;;;
061118;0000;22,5833;;;
061119;0000;33,7916;;;
061120;0000;20,125;;;
061121;0000;24,0417;;;
061122;0000;30,2917;;;
061123;0000;25,8333;;;
061124;0000;24,1667;;;
061125;0000;25,8333;;;
061126;0000;23,2917;;;
061127;0000;21,0417;;;
061128;0000;25,7917;;;
061129;0000;29,2083;;;
061130;0000;22,75;;;
061201;0000;15,625;;;
061202;0000;24,875;;;
061203;0000;27,4583;;;
061204;0000;22,3333;;;
061205;0000;25,75;;;
061206;0000;27,6667;;;
061207;0000;21,3333;;;
061208;0000;23,0833;;;
061209;0000;26,5417;;;
061210;0000;29,5833;;;
061211;0000;20,5417;;;
061212;0000;23,5833;;;
061213;0000;18,4583;;;
061214;0000;20,625;;;
061215;0000;18,5833;;;
061216;0000;16,875;;;
061217;0000;18,0833;;;
061218;0000;18,8333;;;
061219;0000;18,2083;;;
061220;0000;24,75;;;
061221;0000;23,4583;;;
061222;0000;25,4583;;;
061223;0000;15,0833;;;
061224;0000;14;;;
061225;0000;22,9167;;;
061226;0000;23,5833;;;
061227;0000;23,2917;;;
061228;0000;30,25;;;
061229;0000;29,7083;;;
061230;0000;30,125;;;
061231;0000;27,75;;;
070101;0000;22,375;;;
070102;0000;23,8333;;;
070103;0000;25,0833;;;
070104;0000;30,0417;;;
070105;0000;35,5416;;;
070106;0000;27;;;
070107;0000;20,4091;;;
070108;0000;24,6667;;;
070109;0000;20,25;;;
070110;0000;23,8333;;;
070111;0000;29,25;;;
070112;0000;38,1666;;;
070113;0000;32;;;
070114;0000;26,375;;;
070115;0000;22,0417;;;
070116;0000;23,5417;;;
070117;0000;22,6667;;;
070118;0000;25,4583;;;
070119;0000;18,6667;;;
070120;0000;25,375;;;
070121;0000;18,6667;;;
070122;0000;14,1667;;;
070123;0000;22,9583;;;
070124;0000;22,4583;;;
070125;0000;17,375;;;
070126;0000;20,0417;;;
070127;0000;25,0417;;;
070128;0000;24,5;;;
070129;0000;22,0833;;;
070130;0000;26,875;;;
070131;0000;27,25;;;
070201;0000;29,0417;;;
070202;0000;26,875;;;
070203;0000;21,5833;;;
070204;0000;29,125;;;
070205;0000;18,2083;;;
070206;0000;23,375;;;
070207;0000;26,0833;;;
070208;0000;28,1667;;;
070209;0000;27,4167;;;
070210;0000;31,0417;;;
070211;0000;26,0869;;;
070212;0000;22,1667;;;
070213;0000;18,3913;;;
070214;0000;21,2917;;;
070215;0000;19,2917;;;
070216;0000;8,41666;;;
070217;0000;18,2917;;;
070218;0000;24,5417;;;
070219;0000;21,3333;;;
070220;0000;19;;;
070221;0000;18,8333;;;
070222;0000;21,8333;;;
070223;0000;24,5833;;;
070224;0000;32,125;;;
070225;0000;29;;;
070226;0000;18,625;;;
070227;0000;23,375;;;
070228;0000;19,7917;;;
070301;0000;20,4167;;;
070302;0000;21,2083;;;
070303;0000;23,75;;;
070304;0000;30,0833;;;
070305;0000;26,7083;;;
070306;0000;24,0417;;;
070307;0000;20,2917;;;
070308;0000;19,25;;;
070309;0000;20,0833;;;
070310;0000;23,6667;;;
070311;0000;26,75;;;
070312;0000;20,0417;;;
070313;0000;22,7917;;;
070314;0000;23,9167;;;
070315;0000;14,875;;;
070316;0000;23,5;;;
070317;0000;23,75;;;
070318;0000;23,9167;;;
070319;0000;18,7083;;;
070320;0000;21,2083;;;
070321;0000;18,5;;;
070322;0000;11,9583;;;
070323;0000;17,7273;;;
070324;0000;28,0833;;;
070325;0000;25,0417;;;
070326;0000;20,5833;;;
070327;0000;12,9583;;;
070328;0000;11,5;;;
070329;0000;4,20833;;;
070330;0000;13,25;;;
070331;0000;23,2083;;;
070401;0000;16;;;
070402;0000;14,125;;;
070403;0000;14,6667;;;
070404;0000;19,4583;;;
070405;0000;15,125;;;
070406;0000;22,7083;;;
070407;0000;22,625;;;
070408;0000;26,6667;;;
070409;0000;10,0417;;;
070410;0000;11,2083;;;
070411;0000;13,375;;;
070412;0000;13,4583;;;
070413;0000;16,8333;;;
070414;0000;7,375;;;
070415;0000;26,125;;;
070416;0000;12,1667;;;
070417;0000;13,2917;;;
070418;0000;18,2917;;;
070419;0000;12,875;;;
070420;0000;12,25;;;
070421;0000;15,0417;;;
070422;0000;11,2083;;;
070423;0000;2,41666;;;
070424;0000;12,0833;;;
070425;0000;15,6667;;;
070426;0000;15,0417;;;
070427;0000;17,0833;;;
070428;0000;17,9583;;;
070429;0000;15,5417;;;
070430;0000;7,125;;;
070501;0000;9,375;;;
070502;0000;14,0417;;;
070503;0000;9,875;;;
070504;0000;7,29166;;;
070505;0000;11,5833;;;
070506;0000;11,6667;;;
070507;0000;12;;;
070508;0000;11,7917;;;
070509;0000;14,8333;;;
070510;0000;10,9167;;;
070511;0000;5,41666;;;
070512;0000;9,83333;;;
070513;0000;8,41666;;;
070514;0000;3,75;;;
070515;0000;1,66667;;;
070516;0000;8,375;;;
070517;0000;9,29166;;;
070518;0000;11,6667;;;
070519;0000;14,4583;;;
070520;0000;13,0417;;;
070521;0000;9,70833;;;
070522;0000;8,54166;;;
070523;0000;8,04166;;;
070524;0000;8,625;;;
070525;0000;4,625;;;
070526;0000;4,125;;;
070527;0000;6,25;;;
070528;0000;12,0833;;;
070529;0000;5,66666;;;
070530;0000;3,16666;;;
070531;0000;6,75;;;
070601;0000;6,54166;;;
070602;0000;7,20833;;;
070603;0000;11,4583;;;
070604;0000;8,04166;;;
070605;0000;3;;;
070606;0000;6,25;;;
070607;0000;5,375;;;
070608;0000;2,83333;;;
070609;0000;10,7083;;;
070610;0000;3,16666;;;
070611;0000;1,875;;;
070612;0000;2,16666;;;
070613;0000;3,58333;;;
070614;0000;6,375;;;
070615;0000;7,16666;;;
070616;0000;2,08333;;;
070617;0000;7,66666;;;
070618;0000;4,83333;;;
070619;0000;2,83333;;;
070620;0000;7,95833;;;
070621;0000;5,95833;;;
070622;0000;3,45833;;;
070623;0000;3,45833;;;
070624;0000;8,25;;;
070625;0000;5,5;;;
070626;0000;3,2;;;
070627;0000;4,95833;;;
070628;0000;5,375;;;
070629;0000;4,875;;;
070630;0000;3,29166;;;
070701;0000;6,5;;;
070702;0000;13,0833;;;
070703;0000;4,29166;;;
070704;0000;3,70833;;;
070705;0000;1,75;;;
070706;0000;2,33333;;;
070707;0000;6,25;;;
070708;0000;17,5833;;;
070709;0000;8;;;
070710;0000;6,33333;;;
070711;0000;6,125;;;
070712;0000;2,20833;;;
070713;0000;4,58333;;;
070714;0000;4,25;;;
070715;0000;8,54166;;;
070716;0000;3,16666;;;
070717;0000;5,08333;;;
070718;0000;1,875;;;
070719;0000;2,04166;;;
070720;0000;2,54166;;;
070721;0000;6,66666;;;
070722;0000;10,25;;;
070723;0000;3,95833;;;
070724;0000;7,95833;;;
070725;0000;7,33333;;;
070726;0000;6,83333;;;
070727;0000;7,20833;;;
070728;0000;10,5833;;;
070729;0000;4,125;;;
070730;0000;2,5;;;
070731;0000;7,16666;;;
070801;0000;4,33333;;;
070802;0000;7,66666;;;
070803;0000;8,20833;;;
070804;0000;4,83333;;;
070805;0000;9,875;;;
070806;0000;12,5;;;
070807;0000;10;;;
070808;0000;7,52174;;;
070809;0000;5,91666;;;
070810;0000;7,91666;;;
070811;0000;11;;;
070812;0000;7,29166;;;
070813;0000;7,125;;;
070814;0000;16,6667;;;
070815;0000;13,5;;;
070816;0000;12,2917;;;
070817;0000;11,5833;;;
070818;0000;13,5417;;;
070819;0000;14,9167;;;
070820;0000;14,5417;;;
070821;0000;12,9583;;;
070822;0000;7,5;;;
070823;0000;17,1667;;;
070824;0000;11,5833;;;
070825;0000;14,0833;;;
070826;0000;14,8333;;;
070827;0000;11,6667;;;
070828;0000;11,25;;;
070829;0000;13,625;;;
070830;0000;16,75;;;
070831;0000;16,125;;;
070901;0000;20,0833;;;
070902;0000;15,3333;;;
070903;0000;5,125;;;
070904;0000;6,54166;;;
070905;0000;11,7917;;;
070906;0000;18,375;;;
070907;0000;18,5;;;
070908;0000;8,20833;;;
070909;0000;13;;;
070910;0000;10,75;;;
070911;0000;15,8095;;;
070912;0000;16,0476;;;
070913;0000;11,5;;;
070914;0000;13,0417;;;
070915;0000;10,75;;;
070916;0000;23,2917;;;
070917;0000;16,7083;;;
070918;0000;21,2083;;;
070919;0000;21,4167;;;
070920;0000;14,1667;;;
070921;0000;16,5;;;
070922;0000;15,375;;;
070923;0000;21,3333;;;
070924;0000;16,2917;;;
070925;0000;12,75;;;
070926;0000;17,4583;;;
070927;0000;17,2083;;;
070928;0000;22,625;;;
070929;0000;23,875;;;
070930;0000;12,4167;;;
071001;0000;20,9583;;;
071002;0000;21,3333;;;
071003;0000;15,7917;;;
071004;0000;9,41666;;;
071005;0000;8,45833;;;
071006;0000;17,7917;;;
071007;0000;23,875;;;
071008;0000;20,9583;;;
071009;0000;23,4583;;;
071010;0000;18,75;;;
071011;0000;20,1667;;;
071012;0000;16,3333;;;
071013;0000;19,5417;;;
071014;0000;17,3333;;;
071015;0000;21,2917;;;
071016;0000;18,8333;;;
071017;0000;23,4167;;;
071018;0000;25,7083;;;
071019;0000;11,7143;;;
071020;0000;22,2917;;;
