FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
081023;0000;;;;
081024;0000;;;;
081025;0000;;;;
081026;0000;;;;
081027;0000;;;;
081028;0000;;;;
081029;0000;;;;
081030;0000;;;;
081031;0000;;;;
081101;0000;;;;
081102;0000;;;;
081103;0000;;;;
081104;0000;;;;
081105;0000;;;;
081106;0000;;;;
081107;0000;;;;
081108;0000;;;;
081109;0000;;;;
081110;0000;;;;
081111;0000;;;;
081112;0000;;;;
081113;0000;;;;
081114;0000;;;;
081115;0000;;;;
081116;0000;;;;
081117;0000;;;;
081118;0000;;;;
081119;0000;;;;
081120;0000;;;;
081121;0000;;;;
081122;0000;;;;
081123;0000;;;;
081124;0000;;;;
081125;0000;;;;
081126;0000;;;;
081127;0000;;;;
081128;0000;;;;
081129;0000;;;;
081130;0000;;;;
081201;0000;;;;
081202;0000;;;;
081203;0000;;;;
081204;0000;;;;
081205;0000;;;;
081206;0000;;;;
081207;0000;;;;
081208;0000;;;;
081209;0000;;;;
081210;0000;;;;
081211;0000;;;;
081212;0000;;;;
081213;0000;;;;
081214;0000;;;;
081215;0000;;;;
081216;0000;;;;
081217;0000;;;;
081218;0000;;;;
081219;0000;;;;
081220;0000;;;;
081221;0000;;;;
081222;0000;;;;
081223;0000;;;;
081224;0000;;;;
081225;0000;;;;
081226;0000;;;;
081227;0000;;;;
081228;0000;;;;
081229;0000;;;;
081230;0000;;;;
081231;0000;;;;
090101;0000;;;;
090102;0000;;;;
090103;0000;;;;
090104;0000;;;;
090105;0000;;;;
090106;0000;;;;
090107;0000;;;;
090108;0000;;;;
090109;0000;;;;
090110;0000;;;;
090111;0000;;;;
090112;0000;;;;
090113;0000;;;;
090114;0000;;;;
090115;0000;;;;
090116;0000;;;;
090117;0000;;;;
090118;0000;;;;
090119;0000;;;;
090120;0000;;;;
090121;0000;;;;
090122;0000;;;;
090123;0000;;;;
090124;0000;;;;
090125;0000;;;;
090126;0000;;;;
090127;0000;;;;
090128;0000;;;;
090129;0000;;;;
090130;0000;;;;
090131;0000;;;;
090201;0000;;;;
090202;0000;;;;
090203;0000;;;;
090204;0000;;;;
090205;0000;;;;
090206;0000;;;;
090207;0000;;;;
090208;0000;;;;
090209;0000;;;;
090210;0000;;;;
090211;0000;;;;
090212;0000;;;;
090213;0000;;;;
090214;0000;;;;
090215;0000;;;;
090216;0000;;;;
090217;0000;;;;
090218;0000;;;;
090219;0000;;;;
090220;0000;;;;
090221;0000;;;;
090222;0000;;;;
090223;0000;;;;
090224;0000;;;;
090225;0000;;;;
090226;0000;;;;
090227;0000;;;;
090228;0000;;;;
090301;0000;;;;
090302;0000;;;;
090303;0000;;;;
090304;0000;;;;
090305;0000;;;;
090306;0000;;;;
090307;0000;;;;
090308;0000;;;;
090309;0000;;;;
090310;0000;;;;
090311;0000;;;;
090312;0000;;;;
090313;0000;;;;
090314;0000;;;;
090315;0000;;;;
090316;0000;;;;
090317;0000;;;;
090318;0000;;;;
090319;0000;;;;
090320;0000;;;;
090321;0000;;;;
090322;0000;;;;
090323;0000;;;;
090324;0000;;;;
090325;0000;;;;
090326;0000;;;;
090327;0000;;;;
090328;0000;;;;
090329;0000;;;;
090330;0000;;;;
090331;0000;;;;
090401;0000;;;;
090402;0000;;;;
090403;0000;;;;
090404;0000;;;;
090405;0000;;;;
090406;0000;;;;
090407;0000;;;;
090408;0000;39,375;;;
090409;0000;57,7916;;;
090410;0000;48,0416;;;
090411;0000;32,2083;;;
090412;0000;33,5416;;;
090413;0000;49,0833;;;
090414;0000;37,5;;;
090415;0000;47,2083;;;
090416;0000;45,0833;;;
090417;0000;68,125;;;
090418;0000;50,1666;;;
090419;0000;55,7916;;;
090420;0000;54,2083;;;
090421;0000;66,125;;;
090422;0000;54,4583;;;
090423;0000;59,25;;;
090424;0000;71,7083;;;
090425;0000;57,0416;;;
090426;0000;48,1666;;;
090427;0000;67,5416;;;
090428;0000;77,8333;;;
090429;0000;91,3333;;;
090430;0000;101,125;;;
090501;0000;92,9583;;;
090502;0000;38,9583;;;
090503;0000;13,625;;;
090504;0000;60,7083;;;
090505;0000;108,375;;;
090506;0000;104,833;;;
090507;0000;61,2916;;;
090508;0000;83,5416;;;
090509;0000;111,375;;;
090510;0000;93,625;;;
090511;0000;147,25;;;
090512;0000;78,4583;;;
090513;0000;72,2083;;;
090514;0000;64,25;;;
090515;0000;114,917;;;
090516;0000;70,9166;;;
090517;0000;42,4166;;;
090518;0000;57,3333;;;
090519;0000;115,917;;;
090520;0000;102,042;;;
090521;0000;76;;;
090522;0000;75,7083;;;
090523;0000;73,9583;;;
090524;0000;77,5;;;
090525;0000;42,0416;;;
090526;0000;57,7916;;;
090527;0000;128,417;;;
090528;0000;109,25;;;
090529;0000;63,4166;;;
090530;0000;78,375;;;
090531;0000;82,5833;;;
090601;0000;109,875;;;
090602;0000;109,333;;;
090603;0000;123,125;;;
090604;0000;110,458;;;
090605;0000;126,375;;;
090606;0000;83,125;;;
090607;0000;36,25;;;
090608;0000;61,375;;;
090609;0000;120,25;;;
090610;0000;115,833;;;
090611;0000;125,125;;;
090612;0000;88,6666;;;
090613;0000;37,1666;;;
090614;0000;67,1666;;;
090615;0000;61,9166;;;
090616;0000;100,087;;;
090617;0000;74,9583;;;
090618;0000;175,083;;;
090619;0000;85,2916;;;
090620;0000;14,0417;;;
090621;0000;28,2083;;;
090622;0000;116,708;;;
090623;0000;158,542;;;
090624;0000;122,875;;;
090625;0000;144,292;;;
090626;0000;174,083;;;
090627;0000;119,792;;;
090628;0000;7,08333;;;
090629;0000;49,6666;;;
090630;0000;67,125;;;
090701;0000;60,125;;;
090702;0000;94,875;;;
090703;0000;129,792;;;
090704;0000;144,125;;;
090705;0000;112,875;;;
090706;0000;60,8333;;;
090707;0000;72,75;;;
090708;0000;121,167;;;
090709;0000;69,6666;;;
090710;0000;84,9583;;;
090711;0000;86,375;;;
090712;0000;53,625;;;
090713;0000;63,6666;;;
090714;0000;67,0833;;;
090715;0000;59,0416;;;
090716;0000;66,5833;;;
090717;0000;49,6666;;;
090718;0000;69,9166;;;
090719;0000;61,75;;;
090720;0000;50,875;;;
090721;0000;10,4583;;;
090722;0000;24,7917;;;
090723;0000;74,5833;;;
090724;0000;91,0833;;;
090725;0000;91,1666;;;
090726;0000;65,1666;;;
090727;0000;85,6666;;;
090728;0000;106,042;;;
090729;0000;90,9166;;;
090730;0000;62,4583;;;
090731;0000;62,9583;;;
090801;0000;74,9583;;;
090802;0000;81,7083;;;
090803;0000;57,4761;;;
090804;0000;22,375;;;
090805;0000;62,0416;;;
090806;0000;114,792;;;
090807;0000;72,7083;;;
090808;0000;82,8333;;;
090809;0000;73,4166;;;
090810;0000;88,9583;;;
090811;0000;110,727;;;
090812;0000;64,9166;;;
090813;0000;77,4166;;;
090814;0000;86,25;;;
090815;0000;7,125;;;
090816;0000;28,1667;;;
090817;0000;66,9166;;;
090818;0000;30,375;;;
090819;0000;49,4166;;;
090820;0000;72,4166;;;
090821;0000;113,917;;;
090822;0000;84,9166;;;
090823;0000;46,0833;;;
090824;0000;91,5833;;;
090825;0000;81,5;;;
090826;0000;93,3333;;;
090827;0000;78,625;;;
090828;0000;60,6666;;;
090829;0000;61,9583;;;
090830;0000;12,9583;;;
090831;0000;19,7917;;;
090901;0000;46,625;;;
090902;0000;31,5833;;;
090903;0000;37,0416;;;
090904;0000;96,4166;;;
090905;0000;89,75;;;
090906;0000;15,1667;;;
090907;0000;8,91666;;;
090908;0000;28,5;;;
090909;0000;46,875;;;
090910;0000;53,5416;;;
090911;0000;49,9583;;;
090912;0000;36,5416;;;
090913;0000;28,7917;;;
090914;0000;19,0417;;;
090915;0000;35,4583;;;
090916;0000;28,625;;;
090917;0000;19,125;;;
090918;0000;42,875;;;
090919;0000;20,9167;;;
090920;0000;31,2917;;;
090921;0000;19,8333;;;
090922;0000;24,95;;;
090923;0000;32,1666;;;
090924;0000;31,9583;;;
090925;0000;11,6667;;;
090926;0000;4,625;;;
090927;0000;3,79166;;;
090928;0000;18,625;;;
090929;0000;31,875;;;
090930;0000;31,375;;;
091001;0000;33,3333;;;
091002;0000;38,625;;;
091003;0000;37,25;;;
091004;0000;15,5417;;;
091005;0000;14,5;;;
091006;0000;38,5833;;;
091007;0000;28,8333;;;
091008;0000;28,1667;;;
091009;0000;16,8333;;;
091010;0000;4,33333;;;
091011;0000;7,41666;;;
091012;0000;22,6667;;;
091013;0000;22,5417;;;
091014;0000;12,2083;;;
091015;0000;20,625;;;
091016;0000;20,8333;;;
091017;0000;14,375;;;
091018;0000;9,25;;;
091019;0000;28,8333;;;
091020;0000;24,875;;;
091021;0000;30,625;;;
091022;0000;34,625;;;
091023;0000;34,5416;;;
091024;0000;41,5416;;;
091025;0000;32,125;;;
091026;0000;22,2917;;;
091027;0000;43;;;
091028;0000;36,4583;;;
091029;0000;19,9583;;;
091030;0000;20,4583;;;
091031;0000;14,3333;;;
091101;0000;5,25;;;
091102;0000;7,875;;;
091103;0000;9,08333;;;
091104;0000;11,0417;;;
091105;0000;15,75;;;
091106;0000;7,75;;;
091107;0000;10,7083;;;
091108;0000;8,83333;;;
091109;0000;14,4167;;;
091110;0000;22,5833;;;
091111;0000;19,2917;;;
091112;0000;15,4583;;;
091113;0000;16,4583;;;
091114;0000;15,375;;;
091115;0000;14,8333;;;
091116;0000;11;;;
091117;0000;27,6667;;;
091118;0000;29,0833;;;
091119;0000;20,875;;;
091120;0000;37;;;
091121;0000;32,2916;;;
091122;0000;17,3333;;;
091123;0000;12,5417;;;
091124;0000;7,70833;;;
091125;0000;17,4091;;;
091126;0000;19,4286;;;
091127;0000;18,125;;;
091128;0000;17,9167;;;
091129;0000;5,04166;;;
091130;0000;16,875;;;
091201;0000;12,5417;;;
091202;0000;17,7727;;;
091203;0000;14,5833;;;
091204;0000;14;;;
091205;0000;5,16666;;;
091206;0000;8,875;;;
091207;0000;5,54166;;;
091208;0000;5,375;;;
091209;0000;11,125;;;
091210;0000;12,375;;;
091211;0000;8,41666;;;
091212;0000;11,6667;;;
091213;0000;9,08333;;;
091214;0000;10,7083;;;
091215;0000;12,5833;;;
091216;0000;12,0833;;;
091217;0000;14;;;
091218;0000;11,1364;;;
091219;0000;12,6667;;;
091220;0000;14,4583;;;
091221;0000;14,2917;;;
091222;0000;5,875;;;
091223;0000;11,1667;;;
091224;0000;12,1667;;;
091225;0000;14,1667;;;
091226;0000;9,41666;;;
091227;0000;8,08333;;;
091228;0000;4,54166;;;
091229;0000;11,2083;;;
091230;0000;10,6667;;;
091231;0000;12,5833;;;
100101;0000;7,25;;;
100102;0000;4,16666;;;
100103;0000;2,79166;;;
100104;0000;5,20833;;;
100105;0000;5,625;;;
100106;0000;11,75;;;
100107;0000;14,3333;;;
100108;0000;13,25;;;
100109;0000;13,7083;;;
100110;0000;7,04166;;;
100111;0000;8,54166;;;
100112;0000;15,2083;;;
100113;0000;19,8695;;;
100114;0000;10,875;;;
100115;0000;5,91666;;;
100116;0000;6,70833;;;
100117;0000;5,54166;;;
100118;0000;7,95833;;;
100119;0000;13;;;
100120;0000;19,4167;;;
100121;0000;13,5833;;;
100122;0000;14;;;
100123;0000;9,70833;;;
100124;0000;3,5;;;
100125;0000;6,125;;;
100126;0000;6,41666;;;
100127;0000;10,5417;;;
100128;0000;9,83333;;;
100129;0000;11,9167;;;
100130;0000;14,25;;;
100131;0000;13,0833;;;
100201;0000;8,66666;;;
100202;0000;14,4167;;;
100203;0000;6,95833;;;
100204;0000;12,4167;;;
100205;0000;10,75;;;
100206;0000;5,625;;;
100207;0000;7,04166;;;
100208;0000;20,125;;;
100209;0000;14,3333;;;
100210;0000;11,4583;;;
100211;0000;10,9167;;;
100212;0000;9;;;
100213;0000;14,3333;;;
100214;0000;7,20833;;;
100215;0000;9;;;
100216;0000;9,375;;;
100217;0000;11,5417;;;
100218;0000;13,4167;;;
100219;0000;11,7917;;;
100220;0000;15,1667;;;
100221;0000;7,375;;;
100222;0000;3,16666;;;
100223;0000;18,3333;;;
100224;0000;15,4167;;;
100225;0000;3;;;
100226;0000;16,5833;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;14,5909;;;
100304;0000;17,5833;;;
100305;0000;30,875;;;
100306;0000;11,8333;;;
100307;0000;10,125;;;
100308;0000;16,375;;;
100309;0000;21,4167;;;
100310;0000;19,7917;;;
100311;0000;13,375;;;
100312;0000;7,75;;;
100313;0000;21,0833;;;
100314;0000;19,0909;;;
100315;0000;22,1667;;;
100316;0000;23,0833;;;
100317;0000;7,29166;;;
100318;0000;24,5833;;;
100319;0000;31,5417;;;
100320;0000;22,875;;;
100321;0000;12,625;;;
100322;0000;18,7917;;;
100323;0000;43,0416;;;
100324;0000;37,4166;;;
100325;0000;31,7083;;;
100326;0000;32,0416;;;
100327;0000;30,4167;;;
100328;0000;25,375;;;
100329;0000;35,4583;;;
100330;0000;40,1666;;;
100331;0000;42;;;
100401;0000;51,2916;;;
100402;0000;34,2083;;;
100403;0000;26,5417;;;
100404;0000;23,6667;;;
100405;0000;24,7083;;;
100406;0000;8,58333;;;
100407;0000;46,6666;;;
100408;0000;52,8333;;;
100409;0000;29,8333;;;
100410;0000;47,75;;;
100411;0000;29,5833;;;
100412;0000;38,7083;;;
100413;0000;60,7916;;;
100414;0000;44,0416;;;
100415;0000;30,625;;;
100416;0000;27,8333;;;
100417;0000;32,9583;;;
100418;0000;28,5833;;;
100419;0000;44,0833;;;
100420;0000;54,7083;;;
100421;0000;54,125;;;
100422;0000;52;;;
100423;0000;52,375;;;
100424;0000;41,375;;;
100425;0000;33,875;;;
100426;0000;64,125;;;
100427;0000;58,125;;;
100428;0000;53,7083;;;
100429;0000;69,625;;;
100430;0000;60,7916;;;
100501;0000;49,5;;;
100502;0000;35,625;;;
100503;0000;66,875;;;
100504;0000;36,875;;;
100505;0000;12,75;;;
100506;0000;54,5;;;
100507;0000;81,5833;;;
100508;0000;71,4166;;;
100509;0000;52,625;;;
100510;0000;61,3333;;;
100511;0000;63,5416;;;
100512;0000;68,9523;;;
100513;0000;75,9583;;;
100514;0000;47,7142;;;
100515;0000;39;;;
100516;0000;56,375;;;
100517;0000;54,5416;;;
100518;0000;82,1666;;;
100519;0000;79,875;;;
100520;0000;90,7916;;;
100521;0000;55;;;
100522;0000;8,25;;;
100523;0000;23,875;;;
100524;0000;81,5908;;;
100525;0000;147,958;;;
100526;0000;102,708;;;
100527;0000;100,25;;;
100528;0000;48,5416;;;
100529;0000;44,0416;;;
100530;0000;73;;;
100531;0000;94,9166;;;
100601;0000;62,2083;;;
100602;0000;24,625;;;
100603;0000;48,7272;;;
100604;0000;109,583;;;
100605;0000;109,333;;;
100606;0000;70,5416;;;
100607;0000;106,292;;;
100608;0000;123,917;;;
100609;0000;44,75;;;
100610;0000;79,25;;;
100611;0000;72,3333;;;
100612;0000;93,4583;;;
100613;0000;37,2916;;;
100614;0000;11,4583;;;
100615;0000;59,4166;;;
100616;0000;100,208;;;
100617;0000;159,542;;;
100618;0000;25,7917;;;
100619;0000;35,6666;;;
100620;0000;55,9166;;;
100621;0000;92;;;
100622;0000;98,4166;;;
100623;0000;80,5833;;;
100624;0000;61,8182;;;
100625;0000;132,125;;;
100626;0000;76,7083;;;
100627;0000;62,75;;;
100628;0000;63;;;
100629;0000;87,0416;;;
100630;0000;121,5;;;
100701;0000;81,2916;;;
100702;0000;98,8333;;;
100703;0000;86,75;;;
100704;0000;16,0833;;;
100705;0000;43,1666;;;
100706;0000;47,5909;;;
100707;0000;65,2083;;;
100708;0000;88,875;;;
100709;0000;110,708;;;
100710;0000;106,583;;;
100711;0000;35,25;;;
100712;0000;45,7916;;;
100713;0000;98,2083;;;
100714;0000;71,1666;;;
100715;0000;78,1666;;;
100716;0000;58,6666;;;
100717;0000;46,9166;;;
100718;0000;55,5833;;;
100719;0000;73,875;;;
100720;0000;56;;;
100721;0000;66,9166;;;
100722;0000;70,4583;;;
100723;0000;68,7916;;;
100724;0000;34,125;;;
100725;0000;58,5;;;
100726;0000;95,7916;;;
100727;0000;81,6666;;;
100728;0000;69,125;;;
100729;0000;108,292;;;
100730;0000;98,0416;;;
100731;0000;66,1666;;;
100801;0000;68,2916;;;
100802;0000;91,8333;;;
100803;0000;67,25;;;
100804;0000;88,875;;;
100805;0000;118,875;;;
100806;0000;98,625;;;
100807;0000;56,7916;;;
100808;0000;57,8333;;;
100809;0000;86,375;;;
100810;0000;51,3333;;;
100811;0000;28,5417;;;
100812;0000;66,0833;;;
100813;0000;76,125;;;
100814;0000;58,9166;;;
100815;0000;15,875;;;
100816;0000;76,3333;;;
100817;0000;74,5416;;;
100818;0000;58,2916;;;
100819;0000;76,0833;;;
100820;0000;74,5416;;;
100821;0000;56,75;;;
100822;0000;31,75;;;
100823;0000;22,125;;;
100824;0000;35;;;
100825;0000;51,3333;;;
100826;0000;37,7083;;;
100827;0000;37,125;;;
100828;0000;28,875;;;
100829;0000;35,9583;;;
100830;0000;31,7917;;;
100831;0000;6,83333;;;
100901;0000;16,375;;;
100902;0000;11,5417;;;
100903;0000;29,5;;;
100904;0000;47,2083;;;
100905;0000;31;;;
100906;0000;47,75;;;
100907;0000;50;;;
100908;0000;42,8333;;;
100909;0000;25,875;;;
100910;0000;27,2083;;;
100911;0000;24,0417;;;
100912;0000;3,33333;;;
100913;0000;;;;
100914;0000;51,375;;;
100915;0000;57,875;;;
100916;0000;43,9166;;;
100917;0000;46,25;;;
100918;0000;38,8333;;;
100919;0000;20,375;;;
100920;0000;22,5;;;
100921;0000;22,375;;;
100922;0000;23,4167;;;
100923;0000;17,7083;;;
100924;0000;14,5;;;
100925;0000;16,5417;;;
100926;0000;13,125;;;
100927;0000;19,7917;;;
100928;0000;32,2083;;;
100929;0000;19,5;;;
100930;0000;9,125;;;
101001;0000;29,875;;;
101002;0000;28,4167;;;
101003;0000;18,25;;;
101004;0000;9,66666;;;
101005;0000;19,375;;;
101006;0000;11,5833;;;
101007;0000;34,5;;;
101008;0000;27,25;;;
101009;0000;30,2083;;;
101010;0000;27,3333;;;
101011;0000;17,4167;;;
101012;0000;6,29166;;;
101013;0000;12,9167;;;
101014;0000;23,5417;;;
101015;0000;16,9167;;;
101016;0000;32,6666;;;
101017;0000;22,2083;;;
101018;0000;26,2083;;;
101019;0000;20,4167;;;
101020;0000;17,25;;;
101021;0000;13,3333;;;
101022;0000;14,6667;;;
101023;0000;11,5833;;;
101024;0000;14;;;
101025;0000;13,25;;;
101026;0000;14;;;
101027;0000;3,875;;;
101028;0000;6,83333;;;
101029;0000;12,4167;;;
101030;0000;28,4583;;;
101031;0000;29,5417;;;
101101;0000;20,0833;;;
101102;0000;12,7083;;;
101103;0000;8,625;;;
101104;0000;21,5;;;
101105;0000;24,75;;;
101106;0000;14,1667;;;
101107;0000;2;;;
101108;0000;13,875;;;
101109;0000;31,875;;;
101110;0000;17,8333;;;
101111;0000;10,1667;;;
101112;0000;18,9167;;;
101113;0000;13,6667;;;
101114;0000;12,9583;;;
101115;0000;11,125;;;
101116;0000;11,9583;;;
101117;0000;8,5;;;
101118;0000;4,41666;;;
101119;0000;11,3333;;;
101120;0000;8,08333;;;
101121;0000;9,04166;;;
101122;0000;7,70833;;;
101123;0000;14,6667;;;
101124;0000;14,375;;;
101125;0000;13;;;
101126;0000;11,9167;;;
101127;0000;9,04166;;;
101128;0000;2,91666;;;
101129;0000;7,91666;;;
101130;0000;13,3333;;;
101201;0000;11,3333;;;
101202;0000;5;;;
101203;0000;8,66666;;;
101204;0000;12,125;;;
101205;0000;10,375;;;
101206;0000;8,625;;;
101207;0000;12,875;;;
101208;0000;11,375;;;
101209;0000;10,5417;;;
101210;0000;8,66666;;;
101211;0000;2,54166;;;
101212;0000;4,91666;;;
101213;0000;11,125;;;
101214;0000;13,8333;;;
101215;0000;6,08333;;;
101216;0000;5,70833;;;
101217;0000;7,25;;;
101218;0000;13,4583;;;
101219;0000;12,625;;;
101220;0000;16,5833;;;
101221;0000;15,2083;;;
101222;0000;14,5833;;;
101223;0000;5,70833;;;
101224;0000;10,625;;;
101225;0000;13,6667;;;
101226;0000;7,45833;;;
101227;0000;7,375;;;
101228;0000;7,375;;;
101229;0000;14,9583;;;
101230;0000;12,0417;;;
101231;0000;6,83333;;;
110101;0000;14,7208;;;
110102;0000;1,35917;;;
110103;0000;3,15166;;;
110104;0000;5,91374;;;
110105;0000;14,8196;;;
110106;0000;12,0833;;;
110107;0000;7,86541;;;
110108;0000;6,79749;;;
110109;0000;7,84666;;;
110110;0000;9,30499;;;
110111;0000;11,6546;;;
110112;0000;14,4233;;;
110113;0000;9,91165;;;
110114;0000;13,5383;;;
110115;0000;9,15498;;;
110116;0000;5,575;;;
110117;0000;12,02;;;
110118;0000;13,9575;;;
110119;0000;9,99623;;;
110120;0000;14,6412;;;
110121;0000;15,8708;;;
110122;0000;11,9125;;;
110123;0000;7,56249;;;
110124;0000;3,36958;;;
110125;0000;5,74666;;;
110126;0000;8,56372;;;
110127;0000;6,33249;;;
110128;0000;16,0841;;;
110129;0000;13,3492;;;
110130;0000;5,45999;;;
110131;0000;9,99332;;;
110201;0000;10,8012;;;
110202;0000;15,0525;;;
110203;0000;13,1187;;;
110204;0000;18,8125;;;
110205;0000;11,8046;;;
110206;0000;2,81333;;;
110207;0000;4,33333;;;
110208;0000;7,97208;;;
110209;0000;9,33707;;;
110210;0000;9,05373;;;
110211;0000;4,03958;;;
110212;0000;11,0562;;;
110213;0000;14,3887;;;
110214;0000;10,5125;;;
110215;0000;14,1521;;;
110216;0000;5,38791;;;
110217;0000;12,7904;;;
110218;0000;15,0941;;;
110219;0000;4,70874;;;
110220;0000;2,37708;;;
110221;0000;7,65999;;;
110222;0000;8,15706;;;
110223;0000;14,145;;;
110224;0000;12,4796;;;
110225;0000;15,4833;;;
110226;0000;11,1012;;;
110227;0000;9,85332;;;
110228;0000;12,3258;;;
110301;0000;14,8387;;;
110302;0000;23,2083;;;
110303;0000;18,5062;;;
110304;0000;23,4579;;;
110305;0000;9,48041;;;
110306;0000;3,27041;;;
110307;0000;24,2379;;;
110308;0000;25,9675;;;
110309;0000;10,64;;;
110310;0000;21,8596;;;
110311;0000;4,58166;;;
110312;0000;6,94041;;;
110313;0000;22,4412;;;
110314;0000;35,0566;;;
110315;0000;19,49;;;
110316;0000;43,0837;;;
110317;0000;37,6962;;;
110318;0000;51,2966;;;
110319;0000;38,8074;;;
110320;0000;14,5721;;;
110321;0000;25,9966;;;
110322;0000;29,0933;;;
110323;0000;34,722;;;
110324;0000;24,9383;;;
110325;0000;19,9329;;;
110326;0000;28,9816;;;
110327;0000;25,6954;;;
110328;0000;50,7328;;;
110329;0000;45,157;;;
110330;0000;42,9078;;;
110331;0000;47,3974;;;
110401;0000;54,765;;;
110402;0000;31,0891;;;
110403;0000;20,715;;;
110404;0000;47,9437;;;
110405;0000;43,1324;;;
110406;0000;32,2125;;;
110407;0000;55,7495;;;
110408;0000;49,9633;;;
110409;0000;34,0933;;;
110410;0000;2,18042;;;
110411;0000;12,08;;;
110412;0000;23,1737;;;
110413;0000;16,4095;;;
110414;0000;26,9337;;;
110415;0000;70,6586;;;
110416;0000;54,0441;;;
110417;0000;45,3636;;;
110418;0000;71,0878;;;
110419;0000;55,3004;;;
110420;0000;27,6841;;;
110421;0000;63,0782;;;
110422;0000;12,8792;;;
110423;0000;39,1154;;;
110424;0000;50,0137;;;
110425;0000;90,1653;;;
110426;0000;86,0295;;;
110427;0000;82,1411;;;
110428;0000;36,3537;;;
110429;0000;74,9108;;;
110430;0000;58,9745;;;
110501;0000;45,0803;;;
110502;0000;84,9365;;;
110503;0000;80,2024;;;
110504;0000;93,7903;;;
110505;0000;84,287;;;
110506;0000;60,7745;;;
110507;0000;29,5429;;;
110508;0000;59,6199;;;
110509;0000;79,3079;;;
110510;0000;86,0507;;;
110511;0000;107,677;;;
110512;0000;95,1587;;;
110513;0000;96,1624;;;
110514;0000;79,3549;;;
110515;0000;37,7808;;;
110516;0000;50,2395;;;
110517;0000;83,5541;;;
110518;0000;84,4745;;;
110519;0000;36,942;;;
110520;0000;84,3599;;;
110521;0000;38,6645;;;
110522;0000;26,1133;;;
110523;0000;44,9816;;;
110524;0000;49,9112;;;
110525;0000;85,0299;;;
110526;0000;90,7607;;;
110527;0000;93,1361;;;
110528;0000;91,1682;;;
110529;0000;57,2733;;;
110530;0000;76,2578;;;
110531;0000;105,139;;;
110601;0000;94,859;;;
110602;0000;94,9241;;;
110603;0000;103,076;;;
110604;0000;68,9011;;;
110605;0000;42,8729;;;
110606;0000;53,5816;;;
110607;0000;146,968;;;
110608;0000;81,5045;;;
110609;0000;77,6444;;;
110610;0000;124,938;;;
110611;0000;73,5403;;;
110612;0000;78,3153;;;
110613;0000;82,8549;;;
110614;0000;65,5303;;;
110615;0000;67,9969;;;
110616;0000;102,314;;;
110617;0000;73,9603;;;
110618;0000;47,8453;;;
110619;0000;22,3662;;;
110620;0000;30,9124;;;
110621;0000;48,8241;;;
110622;0000;93,6656;;;
110623;0000;95,5273;;;
110624;0000;98,8802;;;
110625;0000;90,1711;;;
110626;0000;67,7357;;;
110627;0000;46,1974;;;
110628;0000;55,1224;;;
110629;0000;87,0265;;;
110630;0000;41,8187;;;
110701;0000;100,018;;;
110702;0000;87,1965;;;
110703;0000;71,7903;;;
110704;0000;84,7628;;;
110705;0000;34,8458;;;
110706;0000;80,4474;;;
110707;0000;108,026;;;
110708;0000;97,5594;;;
110709;0000;80,8065;;;
110710;0000;74,8424;;;
110711;0000;56,3857;;;
110712;0000;72,5107;;;
110713;0000;62,7579;;;
110714;0000;49,2032;;;
110715;0000;38,2958;;;
110716;0000;20,8158;;;
110717;0000;25,3321;;;
110718;0000;21,7254;;;
110719;0000;61,5308;;;
110720;0000;71,9225;;;
110721;0000;79,1254;;;
110722;0000;97,3169;;;
110723;0000;81,7661;;;
110724;0000;39,5395;;;
110725;0000;27,902;;;
110726;0000;74,3365;;;
110727;0000;109,07;;;
110728;0000;60,5524;;;
110729;0000;7,43291;;;
110730;0000;4,1125;;;
110731;0000;30,3425;;;
110801;0000;44,0133;;;
110802;0000;35,4637;;;
110803;0000;74,427;;;
110804;0000;111,67;;;
110805;0000;183,024;;;
110806;0000;155,372;;;
110807;0000;74,4719;;;
110808;0000;74,4178;;;
110809;0000;67,1603;;;
110810;0000;52,8116;;;
110811;0000;51,3571;;;
110812;0000;51,34;;;
110813;0000;22,1066;;;
110814;0000;27,7241;;;
110815;0000;8,39207;;;
110816;0000;15,69;;;
110817;0000;71,8165;;;
110818;0000;41,392;;;
110819;0000;52,1695;;;
110820;0000;52,9108;;;
110821;0000;38,2078;;;
110822;0000;57,5157;;;
110823;0000;50,2795;;;
110824;0000;27,9882;;;
110825;0000;;;;
110826;0000;50,8266;;;
110827;0000;15,1991;;;
110828;0000;14,9612;;;
110829;0000;55,5308;;;
110830;0000;56,997;;;
110831;0000;83,724;;;
110901;0000;48,1749;;;
110902;0000;16,1366;;;
110903;0000;4,10999;;;
110904;0000;6,96082;;;
110905;0000;41,8524;;;
110906;0000;42,5712;;;
110907;0000;42,3487;;;
110908;0000;31,8512;;;
110909;0000;25,7008;;;
110910;0000;21,3837;;;
110911;0000;26,6121;;;
110912;0000;62,0352;;;
110913;0000;33,0329;;;
110914;0000;33,0766;;;
110915;0000;16,0221;;;
110916;0000;17,03;;;
110917;0000;48,092;;;
110918;0000;26,1854;;;
110919;0000;19,037;;;
110920;0000;39,8333;;;
110921;0000;27,997;;;
110922;0000;7,13249;;;
110923;0000;47,6341;;;
110924;0000;29,1976;;;
110925;0000;26,6633;;;
110926;0000;42,2675;;;
110927;0000;;;;
